text,user_id_hashed,war,ua,ru,datetime,media
😜,43bff673118ecb6be8a923fb3cd8a582,0.9989957,0.011150025,0.98884994,2022-02-22 12:46:56,BFM
Капец,534dda633d6e4d7c59e0f2725d613065,0.99990165,0.023178034,0.97682196,2022-02-22 15:02:38,BFM
Можно ли провести ещё одну спецоперацию - проверить всех работников ЦБ на предмет их деятельности по причинению вреда экономике России?,9e804746970a6464fa0d406917388f7a,0.9999962,7.573976e-05,0.9999243,2022-03-06 19:46:22,BFM
"ЮниКредит банк остановил выдачу денежных средств с валютных вкладов своих клиентов. Вот сообщение, которое я получил в ответ на обращение: Спасибо за ожидание. В настоящий момент Банк не принимает заявки на выдачу и предварительный заказ иностранной валюты до особого распоряжения руководства. Пока его еще не получали, информацию ожидаем. Могу Вам предложить обратиться завтра в течение дня. Также обращаю Ваше внимание на то, что произошло изменение тарифов Банка: комиссия за получение наличных в иностранной валюте составит 15%, минимум 1 000 рублей от суммы операции.",0fcdea15b9b89803439ed299ed9f02a8,5.242693e-07,0.00057793997,0.9994221,2022-03-08 16:10:27,BFM
"[id9e804746970a6464fa0d406917388f7a|Андрей], тебя на предмет дебилизма надо проверить",00e2e8f45bbe9016560c950e3c6799aa,0.99999547,0.0897455,0.91025454,2022-03-08 15:54:40,BFM
Сколько же маржи они потеряют за отказ обслуживания!?,4e004fd1759200d9405de2670cfb28e8,0.99999,0.25720048,0.7427995,2022-03-06 20:26:53,BFM
а закон про 3000 будет применяться только к чинушам или ко всем гражданам?,99d02409d6f27287392cd082efecef9c,0.99990344,0.4343792,0.56562084,2022-03-06 20:55:59,BFM
"ЮниКредит банк остановил выдачу денежных средств с валютных вкладов своих клиентов. Вот сообщение, которое я получил в ответ на обращение: Спасибо за ожидание. В настоящий момент Банк не принимает заявки на выдачу и предварительный заказ иностранной валюты до особого распоряжения руководства. Пока его еще не получали, информацию ожидаем. Могу Вам предложить обратиться завтра в течение дня. Также обращаю Ваше внимание на то, что произошло изменение тарифов Банка: комиссия за получение наличных в иностранной валюте составит 15%, минимум 1 000 рублей от суммы операции.",0fcdea15b9b89803439ed299ed9f02a8,5.242693e-07,0.00057793997,0.9994221,2022-03-08 16:13:49,BFM
"Не давать нефть америке, обойдётся.",11a3a3f0279e4989417bb6c56d7004b4,0.9999963,0.069769286,0.9302307,2022-03-06 18:15:16,BFM
Опять наебулина будет наживаться,c604148dc5b1c20a12f26d4311b634fd,0.9999676,0.003667038,0.99633294,2022-03-07 06:06:23,BFM
"Пусть сосут , как мишка лапу!",9461ad5a6a408010c540bd49eec145c9,0.9999963,0.43158492,0.56841516,2022-03-07 08:19:32,BFM
ВВП сделайте красиво.,9461ad5a6a408010c540bd49eec145c9,0.9999963,0.43158492,0.56841516,2022-03-07 08:20:24,BFM
Заберем потом всё бесплатно...пока отдыхайте. Празднуйте....у вас пир во время чумы,36e03b08f84e99be852d40a268bcdffb,0.9999963,0.9999354,6.458733e-05,2022-03-07 20:23:05,BFM
Венесуэла так Венесуэла - 24 место по добыче нефти,ce83e040b8e5817be4cf674953c3ab1e,0.99999607,0.22676118,0.77323884,2022-03-07 21:01:56,BFM
"ЮниКредит банк остановил выдачу денежных средств с валютных вкладов своих клиентов. Вот сообщение, которое я получил в ответ на обращение: Спасибо за ожидание. В настоящий момент Банк не принимает заявки на выдачу и предварительный заказ иностранной валюты до особого распоряжения руководства. Пока его еще не получали, информацию ожидаем. Могу Вам предложить обратиться завтра в течение дня. Также обращаю Ваше внимание на то, что произошло изменение тарифов Банка: комиссия за получение наличных в иностранной валюте составит 15%, минимум 1 000 рублей от суммы операции.",0fcdea15b9b89803439ed299ed9f02a8,5.242693e-07,0.00057793997,0.9994221,2022-03-08 16:14:06,BFM
Создадим свой. С .... Ну вы поняли.,944f38b91cf03eb49585c361ea15ebc0,0.9999654,0.05599723,0.9440028,2022-03-05 20:29:07,BFM
"Единственное спасение малого и среднего бизнеса в России - это нормальная экономическая ситуация в стране. А нормальная экономическая ситуация - это не какое-то значение валютного курса. Для 99% малого и среднего бизнеса значение валютного курса не имеет очень большого влияния на текущую деятельность. Да, какие-то импортные материалы подорожают, но это только часть материалов, а не весь бизнес. Их можно заменить российскими аналогами, или придется повысить цены на товары/услуги на несколько процентов. САМОЕ ГЛАВНОЕ для 99% малого и среднего бизнеса - это нормальные условия КРЕДИТОВАНИЯ В СТРАНЕ! Нормальные условия кредитования - это 2-5%, как во всем мире! Ставка рефинансирования ЦБ 20% - это просто запретительная ставка кредитования! Такая высокая ставка 20% просто ОСТАНАВЛИВАЕТ всю экономическую деятельность в стране! Потому что нормальные кредиты нужны всем - и покупателям, чтобы покупать в кредит, и производителям, чтобы выстраивать свое производство. Для нормального производства и нормального бизнеса в стране нужна ВСЕГО ЛИШЬ стабильная ставка кредитования для физических и юридических лиц в размере 2-5% годовых (как во всем мире). И 99% бизнеса и физическим лицам - пофиг, какой обменный курс валюты установлен! Для нормальной экономики важно только НЕПРЕРЫВНОЕ ДВИЖЕНИЕ денег и кредитов внутри страны, по адекватным условиям кредитования, а не запретительным ставкам 20% годовых!",9e804746970a6464fa0d406917388f7a,0.9999962,7.573976e-05,0.9999243,2022-03-06 15:13:58,BFM
Это же хорошо),a314720f5fe7e5f548c925c283242435,0.99987864,0.018573761,0.9814262,2022-03-05 15:02:21,BFM
Яка сумна новина,1ec7bdb5cb76d43c4aef17e0f92dda15,0.9800919,0.3525301,0.64746994,2022-03-05 15:15:44,BFM
