text,user_id_hashed,war,ua,ru,datetime,media
"Ну надо же себе упавший рейтинг поднимать перед выборами. Многие задавались вопросом после Крыма - ""А Донбасс? "" Ну вот пришла и его очередь перед выборами, долго мариновал, однако...",bfe5113060e432d06e75612040cc291c,0.000670564,0.0003242612,0.99967575,2022-02-22 06:25:16,Argementy nedeli
"Для правителей государства, война это самый удобный способ обнулить все свои косяки и преступления во внутренней политике",a733eecfe8bb1bbdbaa127e8bb12be42,0.99877256,0.0011973694,0.99880266,2022-02-22 06:54:35,Argementy nedeli
Л И Ц Е М Е Р ((((((((((((((((((((((((,e9cf2f4a758ea2eccf88b8e75c7ad5a5,0.9999963,0.33530587,0.66469413,2022-02-22 07:21:30,Argementy nedeli
Когда же прекратится это лицемерие ??????,e9cf2f4a758ea2eccf88b8e75c7ad5a5,0.9999963,0.33530587,0.66469413,2022-02-22 07:22:54,Argementy nedeli
"Пиндорасты и их берцелизы признали Косово и обосновали это кучей аргументов. Вот им ответка с ДНР и ЛНР. Вякнет сейчас эта кодла что-нибудь? Или засунут, наконец, пиндорасты и их шавки свои языки в уста, не говорящие по-фламандски?",e32d5f35f34aea00234a5d08bcb12553,0.9999658,0.82670826,0.17329173,2022-02-22 08:42:50,Argementy nedeli
"[id64833b8a4b59afb51b18c6eb7868e506|Ватрушка], теперь осталось дождаться, когда он прекратит геноцид наших граждан в России😡",576f9e6e8fc2c81e4d478f34311524d2,0.9999924,0.98790526,0.012094726,2022-02-22 06:05:07,Argementy nedeli
"[id576f9e6e8fc2c81e4d478f34311524d2|Виктор], а конкретно , тебя",4f6ec0fb7948998c09a7a76531c21a89,0.99998987,0.24974354,0.7502564,2022-02-22 06:12:30,Argementy nedeli
"[id4f6ec0fb7948998c09a7a76531c21a89|Игорь], а я не только за себя ! Я за своих детей и внуков!",576f9e6e8fc2c81e4d478f34311524d2,0.9999924,0.98790526,0.012094726,2022-02-22 06:21:12,Argementy nedeli
"[id576f9e6e8fc2c81e4d478f34311524d2|Виктор], так защити, балбес, своих детей и внуков сам от себя!)) Твоим отпрыскам опасность исходит только от Виктора Григорьева..😁))",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 06:26:15,Argementy nedeli
"[id787282540e3c643da1616234d9bece57|Людмила], ну во-первых я не балбес, раз имею 27, 23 летних внуков, во-вторых будем взаимно вежливыми В третьих , они не нуждаются в защите от меня в четвертых, желаю вам того же,что у меня есть",576f9e6e8fc2c81e4d478f34311524d2,0.9999924,0.98790526,0.012094726,2022-02-22 06:49:03,Argementy nedeli
"Тогда я тоже, в свою очередь, пожелаю Вам не лицемерить, и не придуриваться.. Никакого ""геноцида"" в отношении Вас и Ваших великовозрастных детей и внуков в России от Путина не исходит. Может, просто вести себя законопослушно и цивилизованно, и не нарываться без всякой на то необходимости?.)))",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 07:05:26,Argementy nedeli
"[id64833b8a4b59afb51b18c6eb7868e506|Ватрушка], осталось прекратить геноцид наших граждан в России...",7e5e2fc44c5b64244dd7f3e3a7aeccbf,0.99998105,0.11071627,0.8892837,2022-02-22 07:49:46,Argementy nedeli
"Ещё один страдалец от ""геноцида в России""... Да кто же тебя трогает, Геннадий Мальцев, кому ты нужен? Живи себе спокойно в своём ""мире искусства"", главное, сам никого не трогай, ""интеллектуал""..😃)))",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 08:26:22,Argementy nedeli
"[id4f6ec0fb7948998c09a7a76531c21a89|Игорь], ты до сих пор в лужи пукаешь?)))",2c23625fd4b878c1701c57d1051330bb,0.99999166,0.16813438,0.83186567,2022-02-22 08:44:17,Argementy nedeli
"[id787282540e3c643da1616234d9bece57|Людмила], а ты, дурища, от своих собак защити людей. Овечка.",2c23625fd4b878c1701c57d1051330bb,0.99999166,0.16813438,0.83186567,2022-02-22 08:45:34,Argementy nedeli
"[id787282540e3c643da1616234d9bece57|Людмила], я вас понял. Предлагаете сидеть и не высовываться, смотреть молча как дружки разворовывают страну, соревнуясь у кого яхта длиннее и ноги у любовницы, смотреть ,как великая некогда страна, делит последние места с африканскими племенами, как цвет нации уезжает из страны ? Я не имею ввиду сынков российских нуворишей, я имею ввиду действительно талантливых людей А вот вы лицемерите, неиначе около кормушки пристроились😡",576f9e6e8fc2c81e4d478f34311524d2,0.9999924,0.98790526,0.012094726,2022-02-22 10:23:14,Argementy nedeli
"Ну, кто бы сомневался - весь ваш джельтменский набор - яхты, ноги любовницы, цвет нации, сынки нуворишей, а я ""возле кормушки""))).. Знаем, слышали эту вашу жвачку..))",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 10:38:59,Argementy nedeli
"Фирсов прошерстил носом мою страничку, нахамил, и тут же от меня в ЧС.. Чего так испугался, Дмитрий, что спрятался, как зайчишка-трусишка..? Я для тебя ""овечка""? Да ради Бога..😊",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 10:49:01,Argementy nedeli
"[id787282540e3c643da1616234d9bece57|Людмила], я не знаю,какую и кто вам подсовывал жвачку, но у вас взгляды едросов. А самый главный едрос сказал, что кроме калош в СССР ничего не производилось. Очевидно насмотрелись ящика. Это опасный диагноз - зомбирование. Срочно к психиатру. Желаю скорейшего выздоровления и для профилактики почаще ходить в магазины😀",576f9e6e8fc2c81e4d478f34311524d2,0.9999924,0.98790526,0.012094726,2022-02-22 10:56:20,Argementy nedeli
"Это безотказный приём - кто несогласен, тот зомби, и того срочно к психиатру.. А поновее и пооригинальнее у Вас ничего в рукаве нет? Я так и думала.🤧",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 11:05:05,Argementy nedeli
"[id787282540e3c643da1616234d9bece57|Людмила], ну ладно. Может вы действительно рассудительный человек. Но не могу понять, почему умные люди ведутся на всякую ложь ?Ну вы же ходите в магазины, вы слышите 21 год как путин предлагает бороться с бедность, вы в конце концов здравомыслящий человек. Ну разве можно сравнить нынешнюю Россию с СССР В мыслях ни у кого не было нашим олимпийцам запретить выступать под национальным флагом. Все считались с нами,а сейчас болгары - братушки посылают нас. Украина грозит войной, китаезы переплюнули по всем статьям, бороздят Луну. А у нас рагозин предлагает ракеты раскрашивать под хохлому, которые создал еще КоролевС.П.",576f9e6e8fc2c81e4d478f34311524d2,0.9999924,0.98790526,0.012094726,2022-02-22 11:46:11,Argementy nedeli
"[id576f9e6e8fc2c81e4d478f34311524d2|Виктор], то, о чём Вы пишете, это большая и отдельная тема. Сейчас речь только о том, как нам вернуть Донбасс и противостоять немыслимому давлению и хамству Запада, преследующему свои определённые цели.. А Вы, дискредитируя Путина в данный момент, оказываетесь на стороне Америки и Европы, и становитесь их союзником. В трудный момент не надо ""выносить сор из избы"", а , наоборот, сплотиться перед лидером, какие бы у Вас к нему не были претензии.. Я доходчиво объяснила свою позицию? Про жалкую и позорную Украину я молчу..((",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 12:12:32,Argementy nedeli
"[id787282540e3c643da1616234d9bece57|Людмила], а чем дискредитирую путина, он сам виноват в этой непоследовательной политике. Это надо было делать еще 8 лет назад, и потом, путин не тот лидер , который может объединить нацию в трудный момент Это не Сталин! У путина каждый шаг направлен не на благо России. Сравнить 20 летний период Сталин и путина - день и ночь. И никогда народ ему не простит за геноцид российского населения",576f9e6e8fc2c81e4d478f34311524d2,0.9999924,0.98790526,0.012094726,2022-02-22 12:37:27,Argementy nedeli
"Вы, я смотрю, абсолютно ничего не поняли. Вот уж точно, горох о стену - тупо долбите своё.",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 15:02:09,Argementy nedeli
"[id2641ec14d3215d479f211bb645e48d3f|Константин], а чё их искать , оне все на поверхности",4f6ec0fb7948998c09a7a76531c21a89,0.99998987,0.24974354,0.7502564,2022-02-22 06:16:53,Argementy nedeli
"Да, он долго терпел и пытался цивилизованно решать мировые проблемы с этой борзотой.. А выборы здесь не при чём- народ Путина поддерживал и поддержит безусловно! Так что, не переживайте, Ульянкина, о выборах..",787282540e3c643da1616234d9bece57,0.9999949,0.3614507,0.6385493,2022-02-22 06:31:14,Argementy nedeli
Как так? Сразу стреляют!,26caff243a1538883601686d485a650f,0.99999595,0.8185238,0.18147616,2022-03-05 13:48:36,Argementy nedeli
Сегодня 05.03.2022г. в Киеве среди бела дня СБУ ликвидировала члена переговорной группы Украины Дениса Киреева.🤔,0ed006c417e35f38650177ab9557becd,0.9999722,0.99994326,5.6785182e-05,2022-03-05 14:53:14,Argementy nedeli
Вспомним прошлое. Сейчас немного хуже.https://ok.ru/video/231835636199,953da0cad4fbb99a4e398edb96807f70,0.9999869,0.00022014856,0.9997799,2022-03-06 09:31:04,Argementy nedeli
"СБУ не отчитывалось по этому случаю, просто информировало. Просматриваю сайты многих зарубежных изданий и у меня редко возникают подозрения в достоверности публикуемого материала - я, как правило, сравниваю, что опубликовано в одном, а что в другом, и в третьем. Меня больше огорчают и настораживают российские ""новости"" из наших источников. К сожалению этих источников почти не стало, или их закрыли, или они под давлением, сами закрылись. А тут ещё указы по распространению фейков - сколько разных репрессивных законов было принято за последние год-два, и вообще, за весь период путинского второго срока. Из всего описанного спектра можно сделать вывод - наше политическое руководство ведёт специальную военизированную операцию против своего народа и основой этой операции является страх.У Путина несколько бункеров, неимоверная по численности охрана, а нам совсем недавно представляли его как МАЧО с большим потенциалом и неимоверной храбростью - помним, как он жал лапу леопарду и наперегонки гонялся с журавлями.., и вдруг - бункер и ограниченный доступ и столы с футбольное поле.. для переговоров и бесед. И тут грянула война (пардон)- специальная военная операция..Слово ""война"" сразу же стало фейком. Только не будут фейком последствия этой операции, однажды страх должен будет отступить.",953da0cad4fbb99a4e398edb96807f70,0.9999869,0.00022014856,0.9997799,2022-03-06 13:50:33,Argementy nedeli
На Украине нацизма нет (??) -  https://www.youtube.com/watch?v=2AqijdHFyOM&t=1s,f2cd45183203a9c89eac88ccda71194f,0.9999949,0.022273382,0.97772664,2022-03-06 14:07:41,Argementy nedeli
"однозначно , заказуха",4f6ec0fb7948998c09a7a76531c21a89,0.99998987,0.24974354,0.7502564,2022-03-06 18:36:12,Argementy nedeli
"... нацист ... нацисты... не! а лучше Фашисты!.. так надёжнее... угу, ну да. Нация. Народ. ""За народ"" - жертва. Нацист - забрать жизнь.",332bde917f91c72535b815f9b5b504dc,0.999995,0.40204185,0.59795815,2022-03-06 23:42:05,Argementy nedeli
"[id26caff243a1538883601686d485a650f|Сергей], ЗВЕРИ!",4d2f60d820eee1999ff2a718d6640367,0.99984044,0.02751295,0.97248703,2022-03-06 16:56:07,Argementy nedeli
"Т.е. президент комик это норм? Какой президент, такая и команда.",fee24cdc458cbb407aa17a80212241a3,0.99998987,0.17923899,0.82076097,2022-03-05 11:46:29,Argementy nedeli
"Тимати, ты б еще и Думу прошерстил)))как ты умеешь.",79157b6c3f52e424c38dba890af4a847,0.9999963,0.0005529015,0.99944705,2022-03-05 13:00:48,Argementy nedeli
А с нашей стороны-Мединский экс- министр культуры и председатель военно-исторического общества..так что всё нормально!🤔,701622081cc134e493227f5482fbaa49,0.9999939,0.17077185,0.82922816,2022-03-05 13:05:17,Argementy nedeli
Вся власть это Шоумены Сатанисты,acf0bdc04e1355b84513d9a8e8093e6c,0.9389726,0.6223372,0.37766278,2022-03-05 14:38:29,Argementy nedeli
"Один поёт, другой пляшет, третий анекдоты рассказывает, капец",91eb1f9ac11b23c262046d25c4bb98ed,0.99987316,0.00036637098,0.99963367,2022-03-05 16:30:45,Argementy nedeli
А с нашей стороны кто возглавляет? Сказочник?,ca1d47db68f22a7c26a09a1c69e9c2c2,0.9999771,0.01701776,0.9829822,2022-03-05 20:29:13,Argementy nedeli
Его мнение нах никто не отправил? Он КТО?,2bebd695098d87d5d49e6618890930d9,0.9999963,0.035389543,0.9646105,2022-03-06 00:55:28,Argementy nedeli
Ответ Мединскому. Сахарова уже увы нет.,7fe6f95d28a1d45e350a50c5928bd547,0.99971104,0.17044477,0.8295553,2022-03-06 10:25:56,Argementy nedeli
"Интересное кино , президент - КОМИК (всё пропало! ) ,переговорщик -диджей -ооооо !",9b0a632d4384d41beca940d6c19d54c3,0.9999945,7.299467e-05,0.99992704,2022-03-07 02:23:00,Argementy nedeli
"[idfee24cdc458cbb407aa17a80212241a3|Татьяна], прям с языка сняли🤣🤣🤣",8f6dec463222c12ec7fed5f90179f8cc,0.9997663,0.015476822,0.9845232,2022-03-05 12:19:23,Argementy nedeli
"[id8f6dec463222c12ec7fed5f90179f8cc|Татьяна], ничего, этот комик вам ещё положит пилюлю на язык, горькую со слезами. Уже некоторым положил.",953da0cad4fbb99a4e398edb96807f70,0.9999869,0.00022014856,0.9997799,2022-03-05 14:18:30,Argementy nedeli
"[idfee24cdc458cbb407aa17a80212241a3|Татьяна], каков пастух, таковы и овцы.",fe98b3523df338276fdce004dbbfe899,0.9999962,0.6871859,0.31281412,2022-03-05 17:00:27,Argementy nedeli
"[id953da0cad4fbb99a4e398edb96807f70|Михаил], вообще то он сейчас думает только о себе.... а не об украинском народе Помимо того что он комик он ещёё и трус",d87f7baa5493c7d14c8b5646eb79ee35,0.9999819,0.0029220986,0.99707794,2022-03-06 01:16:14,Argementy nedeli
"[idd87f7baa5493c7d14c8b5646eb79ee35|Зинаида], https://yandex.ru/video/preview/?text=%D0%BA%D0%B0%D0%BA%20%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D1%8B%20%D0%BF%D0%BE%D0%B4%D1%81%D1%82%D0%B0%D0%B2%D0%B8%D0%BB%D0%B8%20%D0%BF%D1%83%D1%82%D0%B8%D0%BD%D0%B0%20%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B0%20%D1%81%D1%82%D0%B0%D0%BB%D0%B0%20%D0%BA%D0%BE%D1%81%D1%82%D1%8C%D1%8E%20%D0%B2%20%D0%B3%D0%BE%D1%80%D0%BB%D0%B5&path=wizard&parent-reqid=1646549093673902-17693298764848556946-sas3-0816-dd1-sas-l7-balancer-8080-BAL-8480&wiz_type=vital&filmId=4953893203045140720",953da0cad4fbb99a4e398edb96807f70,0.9999869,0.00022014856,0.9997799,2022-03-06 07:50:49,Argementy nedeli
"«Люди гибнут за металл! Сатана там правит бал …»  Я не понимаю, почему мы, на Украине так прямолинейно, без «капиталистических хитростей» освобождаем страну от нацистов? И тем, спасаем, не только нам, братский народ, но и всю Европу.  Вспомните, чем американцы (кроме ковровых бомбежек) «завоевали» Ирак? - подкупом высокопоставленных военных чиновников! Которые, за крупные денежные вознаграждения, «сдавали», без боя, большие, хорошо укрепленные, города Ирака. А раньше, как пиндосы навели «порядок» в стране после того как их «бизнес» на продаже в Европу скальпов снятых с живых индейцев ( для лысеющих от вши женам и любовницам) закончился? Да очень просто! – преступников, за вознаграждения денежные, стали отстреливать и сдавать правосудию, такие же бывшие преступники ставшие шерифами!  А как они и разорвали на части СССР и теперь стараются погубить Россию? Да, своим же старым, денежным, способом – покупая высокопоставленных чиновников бывшего СССР, а теперь и современной России! - «Я не вижу ни одного случая, в котором Россия могла бы прибегнуть к своему ядерному потенциалу, пока в американских банках лежит $500 млрд., принадлежащих российской элите. Вы ещё разберитесь, чья это элита — ваша или уже наша». Збигнев Бжезинский  Так что я предлагаю? Да, с бандеровцами и разной там фашистской сволочью действовать пиндосскими методами – скупая чиновников и самих нациалистов ( и других «хлопцев»») денежными вознаграждения за пленение или уничтожение особо ярых из них по тарифу исходя из их «ранга» численности уничтоженных мирных жителей. Зачем Киев «зачищать» от разной там сволочи, подставляя под их пули наших солдат? Да они, за деньги, сами себя перестреляют! А кого и на поводке, к границе России, приведут … А что у наших миллиардеров, на то, денег нет что ли? Ну, подумаешь, пару яхт продадут …  Представьте себе такую картину – километров в 10 от Киева, вагончик набитый долларами и «кассир» выдающий доллары, по тарифу (живой? мертвый) за проделанную «работу» - умертвление или плен: азовца, айдаровца, их «вдохновителей». Конечно, к тому вагончику и кассиру, охрана нужна будет в виде батальона кадыровцев … Возможно, мое предложение, - с нацистами справиться по законам «дикого запада», может показаться не серьезными … Но, если их воплощение в жизнь, вернет матерям, даже с десяток, сотню сынков … То, думаю, стоит, подумать … А вы как считаете?  А нашим (?) олигархам, пора бы серьезно подумать, как стране свей помочь. Предатели – везде презираемы! Сделайте так, чтобы за вас не было стыдно вашим потомкам.  P.S. Включил телевизор. Зеленский на весь мор сообщает о том что войска России расстреливают Запорожскую атомную станцию! И скалько еще, господа-товарищи мы с вами все ЭТО будем терпеть? Почему Россию можно унижать? Лгать на нее? А мы можем только высказывать «свою озабоченность»?  Мой вопрос-обращение к тем кто искренне любит свою страну – « Не пора ли нам спросить за антинародную деятельность с набиулиных, кудриных, грефов, чубайсов? Как можно вести самостоятельную деятельность на международной «арене» когда, эти люди, готовы, в любую минуту вонзить нож в спину?» Кто скажет?",e4f3f891e23c73b1b1cf556af65eec75,0.9999963,0.0005333872,0.9994666,2022-03-04 09:56:49,Argementy nedeli
"хрен с теми чипами , позже цифровой концлагерь наступит...",a6c205adef2770b8b0e2a5b663962e93,0.99999535,0.23823911,0.7617609,2022-03-04 11:09:09,Argementy nedeli
За один день можно-продавать Всё за золото!😻,fd0108067abf13c87fe25edd29f08aef,0.9999895,0.029968083,0.9700319,2022-03-04 11:13:45,Argementy nedeli
"Поживем-увидим.Слишком просто .""Однако в Techcet считают, что цены на эти материалы все же возрастут. Они предрекают 37-процентный рост их стоимости в течение следующих четырех лет. А эксперты Комиссии США по международной торговле напомнили про 600-процентный рост цен на неон в начале весны 2014 г., в преддверии воссоединения России и Крыма."" -часть текста из одной статьи .",c3e115c26c9b8473cc37408fd14f1af6,0.9999964,9.672786e-05,0.9999033,2022-03-04 17:30:06,Argementy nedeli
,953da0cad4fbb99a4e398edb96807f70,0.9999869,0.00022014856,0.9997799,2022-03-04 17:45:25,Argementy nedeli
На Украине нацизма нет (??) -  https://www.youtube.com/watch?v=2AqijdHFyOM&t=1s,f2cd45183203a9c89eac88ccda71194f,0.9999949,0.022273382,0.97772664,2022-03-06 15:14:33,Argementy nedeli
"[ide4f3f891e23c73b1b1cf556af65eec75|Михаил], ...спросить за антинародную деятельность с набиулиных, кудриных, грефов, чубайсов... может спросит с того кто их на эти места назначил?",a6c205adef2770b8b0e2a5b663962e93,0.99999535,0.23823911,0.7617609,2022-03-04 11:08:12,Argementy nedeli
"""Если нельзя, но очень хочется, то можно"".",e32d5f35f34aea00234a5d08bcb12553,0.9999658,0.82670826,0.17329173,2022-03-05 04:58:01,Argementy nedeli
Военный эксперт Константин Сивков о будущей смене режима в России на ВОЕННЫЙ СОЦИАЛИЗМ  (главное с 29.00 мин) -  https://www.youtube.com/watch?v=ldDisVino9U,f2cd45183203a9c89eac88ccda71194f,0.9999949,0.022273382,0.97772664,2022-03-04 19:29:56,Argementy nedeli
"что такое ""15 ТЫСЯЧ !!!!! лет назад""?????",1da4e0de595beb8f04bb029d5d01d936,6.8368144e-07,0.07119632,0.9288036,2022-03-05 03:40:41,Argementy nedeli
"[id1da4e0de595beb8f04bb029d5d01d936|Николай], эт КОГДА укры , выкопали ЧЁРНОЕ море",4f6ec0fb7948998c09a7a76531c21a89,0.99998987,0.24974354,0.7502564,2022-03-05 07:04:05,Argementy nedeli
