text,user_id_hashed,war,ua,ru,datetime,media
«Почему же русские не сдаются ?» 😄😄😄 Вы реально приколисты)),bc5b02e2e3405ee2f4a0b74f7a6e52bf,0.99999154,0.02894148,0.9710585,2022-02-22 14:45:37,Parlamentskaja gazeta
"Рано ещё о силе рассуждать))) о силе рассудим, когда украинская государственность исчезнет, а малороссийский субэтнос растворится в основном",6f90d038ce65f2dd27420c706c8e872d,0.9999888,0.00017572177,0.99982435,2022-02-22 16:16:10,Parlamentskaja gazeta
"""К военным пенсионерам в России приравниваются сотрудники, отслужившие в Государственной противопожарной службе, органах по контролю за оборотом наркотических средств и психотропных веществ, учреждениях и органах уголовно-исполнительной системы, органах принудительного исполнения Российской Федерации, а также войсках нацгвардии."" - О КАК ЛИХО ЗАКРУЧЕНО!!! А к какой категории пенсионеров теперь будут относиться пенсионеры министерства обороны? К гражданским служащим?!",7ab19e5b3eecb4153478c054220dfe5c,3.6894858e-06,0.23615748,0.7638425,2022-02-22 16:45:53,Parlamentskaja gazeta
Уверен! Батька первый признает!!!!😄😄😄😄😄,6b0e015352df66618985b6e70a3f0895,0.99998915,0.055953424,0.94404656,2022-02-22 12:02:28,Parlamentskaja gazeta
Сирия уже откликнулась,84eb7562a92fade679a2c9dfc8a32142,0.9999962,0.23356088,0.76643914,2022-02-22 12:10:42,Parlamentskaja gazeta
"[id6b0e015352df66618985b6e70a3f0895|Ваня], Не признает потому что Москва сказала молчать 😘",75c13bb781b4215d0510de083b05246c,0.9999951,0.55480075,0.44519928,2022-02-22 12:42:32,Parlamentskaja gazeta
"Долгая это будет история. Но даже если все дороги России попадут туда, контроль станет очередной проблемой.",cb47d10fd7eea4c877e7b45c67f8caea,0.9999963,0.00026096235,0.999739,2022-02-22 11:43:35,Parlamentskaja gazeta
👍,b943c1c7736a0116dc0302806b94e203,0.9999912,0.25022218,0.74977785,2022-02-22 10:58:19,Parlamentskaja gazeta
"Понятно, что РФ нужно укреплять свои позиции.  Информация для совсем безмозглых? Прошу прощения...",9888bf20c6f9bf05b803875f38525dfe,0.9999957,0.52283716,0.4771629,2022-02-22 11:31:59,Parlamentskaja gazeta
👍👍👍👍👍👍,d500f3a963035263b422699185cd1b5a,0.9989957,0.011150025,0.98884994,2022-02-22 10:13:54,Parlamentskaja gazeta
"Еще бы знать адреса, куда сдавать этот хлам. Батарейки и лампы вроде много где принимают уже. А штрафы нужны, к сожалению. Иначе так и будут выкидывать.",e88e69ffea794ed5bfb330de449c0d0d,7.780373e-06,0.39015177,0.60984826,2022-02-22 11:07:57,Parlamentskaja gazeta
а потребителям возместят?,52908ce8c2d8765e949e840260b0c171,0.9999727,0.108670615,0.89132935,2022-02-22 09:22:42,Parlamentskaja gazeta
👍👍👍🙏🙏🙏🇷🇺🇷🇺🇷🇺,864ad3a965b121b1d7dc4967917236ea,0.99997723,0.00010523669,0.99989474,2022-02-22 09:02:56,Parlamentskaja gazeta
подарок!,ce97923897f3d8c31b30be91b5b01840,0.99999607,0.17653425,0.82346576,2022-02-22 07:33:29,Parlamentskaja gazeta
Он ещё и астролог?,e88e69ffea794ed5bfb330de449c0d0d,7.780373e-06,0.39015177,0.60984826,2022-02-22 07:09:08,Parlamentskaja gazeta
Реакция положительная?,ad9e690744ffa17d6dab090145800e27,0.97797704,0.016463025,0.9835369,2022-02-22 07:23:01,Parlamentskaja gazeta
Какой странный маникюр на мужских руках на фото... Нарощеный?)),22b6819a8fe8da7d06ae7a1374e4bdb1,0.9996107,0.09181784,0.9081822,2022-02-22 07:25:44,Parlamentskaja gazeta
"[ide88e69ffea794ed5bfb330de449c0d0d|Терентий], причем тут это",e51778fe24dd03858441e317aea8a56b,8.553275e-06,0.0009021708,0.9990978,2022-02-22 07:28:36,Parlamentskaja gazeta
"[ide88e69ffea794ed5bfb330de449c0d0d|Терентий], а там хоть слово про астрологию?",1206d5f9afa7c45d9389697fa754ce45,4.467856e-05,0.050081633,0.94991845,2022-02-22 07:48:41,Parlamentskaja gazeta
"[id1206d5f9afa7c45d9389697fa754ce45|Станислав], ну обычно такие советы дают астрологи, хироманты, нумерологи и т.д. Я поэтому и задал вопрос. Странно, что человек из правового управления отвечает на вопрос вопросом. Для меня он, прежде всего, депутат ныне. А зная его разностороннее развитие, не удивлюсь и этому. Уточняющие вопросы требуют ответов, обычно, а не новых вопросов",e88e69ffea794ed5bfb330de449c0d0d,7.780373e-06,0.39015177,0.60984826,2022-02-22 10:44:21,Parlamentskaja gazeta
👌,6dff6ab5c471c0963a2568e1357c2194,0.99999595,8.5035535e-05,0.999915,2022-02-22 06:37:49,Parlamentskaja gazeta
👍👍👍🙏🙏🙏🇷🇺🇷🇺🇷🇺,864ad3a965b121b1d7dc4967917236ea,0.99997723,0.00010523669,0.99989474,2022-02-22 07:36:22,Parlamentskaja gazeta
"А участковые на что!!!))),-Работают по социально незащищенным слоям,их легче упрятать,и отобрать последнее,-Самоуправци в помощ...,- По Навашинскому округу,Нижегородскои губернии...,---Актуально",e440fdf700c0cc8e1dee1083a5298057,1.9014859e-06,0.42878246,0.57121754,2022-02-22 06:05:07,Parlamentskaja gazeta
"А плату за утилизацию берут уже давно. Введите утилизационный сбор в стоимость товаров, а не по площади квартир. Кто то тоннами выкидывает мусор, а у кого то пакетик в месяц, а платят порой больше",94f6ffad0b190f387936d40423c43f8c,0.9999856,0.98948073,0.010519299,2022-02-22 05:46:53,Parlamentskaja gazeta
что с ценами делается разберитесь...,4f7d59a46a7bf2d89fe95c514d5441d9,9.071444e-06,0.4252377,0.5747623,2022-02-22 03:30:13,Parlamentskaja gazeta
👌,daa9a21695bd129a78cdb8d1b479e2b7,0.9989957,0.011150025,0.98884994,2022-02-22 03:33:13,Parlamentskaja gazeta
👌,6dff6ab5c471c0963a2568e1357c2194,0.99999595,8.5035535e-05,0.999915,2022-02-22 03:55:49,Parlamentskaja gazeta
Цена жизни обезценилась...,e440fdf700c0cc8e1dee1083a5298057,1.9014859e-06,0.42878246,0.57121754,2022-02-22 06:12:45,Parlamentskaja gazeta
"Главное, чтобы печенеги признали",6bfd554c67d0adbdaa473344986f671b,3.155947e-05,0.00088160345,0.9991184,2022-02-21 23:04:30,Parlamentskaja gazeta
Со временем все бульдоги запада свыкнуться и замолчат.Сами виноваты!Не надо было геноцид устраивать!,7ffd3c3e7e2046f3a3fa09a35d5dfdd8,0.99999607,0.058863435,0.94113654,2022-02-22 02:40:55,Parlamentskaja gazeta
"Своих не бросают! Пацан сказал, пацан сделал!  Друзья познаются в беде, а беда стоит на пороге. Ночью смотрел обращение, я горд за свою страну, за нашего лидера!",6dff6ab5c471c0963a2568e1357c2194,0.99999595,8.5035535e-05,0.999915,2022-02-22 04:34:26,Parlamentskaja gazeta
😂😂😂😂 старый маразматик ваксерман со своим бредом,5dae6134773bffcd1b812eb45f5b7e62,0.9999963,0.15334485,0.84665513,2022-02-21 22:28:16,Parlamentskaja gazeta
Мнение этого человека мало кого из россиян интересует.,001b4f8ce2f7a34c8c219a48ed03b98a,0.00029628372,7.1947434e-05,0.999928,2022-02-22 02:43:34,Parlamentskaja gazeta
"Он что, предсказателем там? Это что, такая депутатская деятельность?",36a6fc037d4c3fe9b539e32642676159,0.9999963,0.5308486,0.4691514,2022-02-22 04:54:11,Parlamentskaja gazeta
У него хотя бы сбывается😂👍...,e440fdf700c0cc8e1dee1083a5298057,1.9014859e-06,0.42878246,0.57121754,2022-02-22 06:14:44,Parlamentskaja gazeta
Начало конца оккупации Донбасса,6f90d038ce65f2dd27420c706c8e872d,0.9999888,0.00017572177,0.99982435,2022-02-21 21:49:23,Parlamentskaja gazeta
"Украинцы, братья и сёстры! Опомнитесь! Возвращайтесь к союзу с Россией! Хватит жить в коридоре, где проходной двор. Лучше быть последним среди первых, чем первым среди последних.",29249f6770c921d36856adbcff37c00a,0.99997437,0.02601128,0.9739887,2022-02-21 21:56:56,Parlamentskaja gazeta
"Всё, ДНР и ЛНР под крылом России.",f9edd7dde23f695ef27ad775ab60f456,0.9999777,0.0001337862,0.99986625,2022-02-21 21:57:02,Parlamentskaja gazeta
Правильно. Если ВСУшники продолжат обстрелы—то принудить их к миру. Пусть разъезжаются по хатам и работать начнут..,7433270f27249a4cd7209cbe21bb6539,0.9999962,0.00027992076,0.99972004,2022-02-21 22:08:44,Parlamentskaja gazeta
👍👍👍👍👍,e13cddc18037d21333a2adfe82f57d2e,0.9999733,0.0035869349,0.99641305,2022-02-22 02:18:42,Parlamentskaja gazeta
"Саша надеюсь ты помнишь, что существа 7 пола творили в 1999 году с твоей страной?! Даже если ты забыл, то 85 из 100 жителей помнят снаряды и выжигающие Белград фосфором бомбы. Разве такое забывается в сербском православном народе?!",9c111fc0322fe5e2edf9f07f172db1fc,0.9999963,0.00017628093,0.99982375,2022-02-21 21:33:20,Parlamentskaja gazeta
мужик!,fd258bffea433aee903d10240fd9f3c8,0.99999475,0.0002609034,0.9997391,2022-02-21 21:36:12,Parlamentskaja gazeta
вот это правильно. потому что Украина это по сути часть России. значит и части Украины = это части России. кто не помнит что ли развал Российской Империи интервентами.,a42779950f3c1ae511a2c25cbe265433,0.9999963,0.21347477,0.78652525,2022-02-21 21:36:48,Parlamentskaja gazeta
да и сербам если так подумать = идти больше некуда. исламскому миру они не близки. и не к европе. и не к англосаксам. и не к китайцам. из сильных мира сего для них только россия ближайшая цивилизация. и всегда так было.,a42779950f3c1ae511a2c25cbe265433,0.9999963,0.21347477,0.78652525,2022-02-21 21:44:09,Parlamentskaja gazeta
"Сербию тогда в ОДКБ пригласить, пока в НАТО не затащили",59cf2fa83efc394a892c08c134adaf7e,0.9999962,0.3496543,0.65034574,2022-02-21 21:49:02,Parlamentskaja gazeta
"Вот, что газ животворящий с западными политиками делает!)",6f90d038ce65f2dd27420c706c8e872d,0.9999888,0.00017572177,0.99982435,2022-02-21 21:53:23,Parlamentskaja gazeta
Какой смелый !В отличие от  остальных вассалов!,7ffd3c3e7e2046f3a3fa09a35d5dfdd8,0.99999607,0.058863435,0.94113654,2022-02-22 02:36:18,Parlamentskaja gazeta
"[ida42779950f3c1ae511a2c25cbe265433|Борямбо], и ЗАЩИТНИЦА! Сербы это помнят, спасибо и поклон сербскому народу и руководителям этой страны!",fa84025638c4e42efb6ac3e364e40c2a,4.724679e-06,0.00056106277,0.99943894,2022-02-22 04:31:04,Parlamentskaja gazeta
Исторический  момент должен быть случиться ранее,9888bf20c6f9bf05b803875f38525dfe,0.9999957,0.52283716,0.4771629,2022-02-21 21:23:05,Parlamentskaja gazeta
"Факт признания не освобождает от вероятности военного решения... украинского вопроса уже. Сейчас мяч на стороне Киева, но дни квазинезависимости Украины сочтены.",6f90d038ce65f2dd27420c706c8e872d,0.9999888,0.00017572177,0.99982435,2022-02-21 21:27:23,Parlamentskaja gazeta
👍👍👍❤❤❤❤❤🙏🙏🙏,c3d773b10239793aa792d709771dc6e0,5.136264e-07,0.0013855114,0.99861443,2022-02-21 20:48:38,Parlamentskaja gazeta
$ уже по 100 🤣🤣,016b541f5b9dbf5d7ef3acb1444e695a,0.99999166,0.9994616,0.0005384187,2022-02-21 20:58:23,Parlamentskaja gazeta
👏👏👏,29249f6770c921d36856adbcff37c00a,0.99997437,0.02601128,0.9739887,2022-02-21 21:07:48,Parlamentskaja gazeta
"Вот хоть убейте, хоть в тюрьму посадите.! Что мешало  это сделать  14 или 15 февраля?  Не понимаю....далека от политики..",9888bf20c6f9bf05b803875f38525dfe,0.9999957,0.52283716,0.4771629,2022-02-21 21:38:30,Parlamentskaja gazeta
"[id9888bf20c6f9bf05b803875f38525dfe|Людмила], олимпиада в Пекине шла,  был договор.  А признание - взаимопомощь... в защите.... Только 21 февр Пушилин и Пасечник обратились о признании республик...",e6021cec67fa43765e85d634ba7cf614,0.984988,0.0052323923,0.99476767,2022-02-21 22:01:05,Parlamentskaja gazeta
вопрос первый = откуда у СССР взялся долг 100 млрд. долларов? вопрос второй = зачем РФ брать на себя долги всех республик?,a42779950f3c1ae511a2c25cbe265433,0.9999963,0.21347477,0.78652525,2022-02-21 20:45:48,Parlamentskaja gazeta
Так это слова..............,e440fdf700c0cc8e1dee1083a5298057,1.9014859e-06,0.42878246,0.57121754,2022-02-22 06:17:28,Parlamentskaja gazeta
"[ida42779950f3c1ae511a2c25cbe265433|Борямбо], насколько я помню нам в школах другое рассказывали,что это мы помогаем финансово ,откуда долг...",58af3279c0d871ce9626c8f23761755c,0.00011169386,0.011702566,0.9882974,2022-02-21 21:10:21,Parlamentskaja gazeta
"[id58af3279c0d871ce9626c8f23761755c|Ирина],  у СССР был международный долг 100 млрд. баксов = обхохочешься.  как может быть то чего быть не может = куда уходят бабки. в какие  города. это СССР все были должны денег = тогда правдоподобно.    что СССР кому-то должен = придумали миф чтоб средства стырить.",a42779950f3c1ae511a2c25cbe265433,0.9999963,0.21347477,0.78652525,2022-02-21 21:11:01,Parlamentskaja gazeta
"[ida42779950f3c1ae511a2c25cbe265433|Борямбо], не слишком много вопросов - тебя там не спросили",36e0731e578def07e63bce260ad52c60,0.9999757,0.036996663,0.9630033,2022-02-21 21:14:21,Parlamentskaja gazeta
"за 8 лет убийств мирных жителей Донбасса эти русские люди выстрадали право на свою жизнь и защиту Россией своих интересов!!! Ура, а надо было еще в 2014 году признавать, но лучше позже, чем никогда!!!",9c111fc0322fe5e2edf9f07f172db1fc,0.9999963,0.00017628093,0.99982375,2022-02-21 19:40:32,Parlamentskaja gazeta
Наконец-то!  Свершилось!,894b5dc1a625465f41da8b8a2235bded,0.9999964,0.00040763133,0.99959236,2022-02-21 19:44:36,Parlamentskaja gazeta
ура!!!!!!❤❤❤❤❤,c3d773b10239793aa792d709771dc6e0,5.136264e-07,0.0013855114,0.99861443,2022-02-21 19:44:54,Parlamentskaja gazeta
"Со слезами наблюдаю как там долбят какой год ,,,давно надо было всех к нам",d540883af7c4c3a25df5789820d9c481,0.9999963,0.029637545,0.9703625,2022-02-21 19:47:22,Parlamentskaja gazeta
"В честь чего это,это украинская земля,старперу 70 лет,пора на тот свет,а на уме одна коррупция,путин лично несет ответственность за войну с Украиной.",6237699a36aa6e3d6c7f8f0e0f6ebb69,0.9999963,0.9996282,0.00037178776,2022-02-21 19:48:29,Parlamentskaja gazeta
Дурак Зеленский! Признавай пока не поздно!,cc4c91cf50741ca40304c913b3205841,0.0024700994,0.4203896,0.57961035,2022-02-21 19:49:00,Parlamentskaja gazeta
Ура! Сколько мучений и горя перенесли мирные жители республик!,ab27beb0b0b73611025495486ace1a98,0.0004275597,0.0184736,0.98152643,2022-02-21 19:54:54,Parlamentskaja gazeta
Ура! Ура! Ура!,832378b8f3c8202d97151a4e35d0fc39,0.003097774,0.035181444,0.96481854,2022-02-21 20:25:17,Parlamentskaja gazeta
"Видимо раньше нельзя было, мы же тоже всего не знаем.Жители Донбасса все Герои,особенно кто стоит на передовой....",b0abaf0343846ba7a4bcfe7d15a5aeab,0.99997795,6.7857305e-05,0.99993217,2022-02-21 20:43:20,Parlamentskaja gazeta
"[id6237699a36aa6e3d6c7f8f0e0f6ebb69|Андрей], а был мир? Не об Украине вы думаете,  а что хамону не отведать)",894b5dc1a625465f41da8b8a2235bded,0.9999964,0.00040763133,0.99959236,2022-02-21 19:54:01,Parlamentskaja gazeta
"[id6237699a36aa6e3d6c7f8f0e0f6ebb69|Андрей], шизофреник, эта война началась с подачи Украины, шантажировавшей выводом ЧМФ из Севасополя и созданием базы НАТО в Крыму, когда он ещё был украинским, с целью получать ресурсы из РФ забесценок. Это - главное. Также можно вспомнить их прославление нацистских шестёрок, ущемление прав русских, загаживание советской и русской истории. Украина - шестёрка мафий ЛГБТ-НАТО, и их элиты несут ответственность за всё это.",2d1f6c243a0c35a4ae1ac9403fcdcb1a,0.9999964,4.9829865e-05,0.9999502,2022-02-21 19:54:59,Parlamentskaja gazeta
"[id2d1f6c243a0c35a4ae1ac9403fcdcb1a|Br], ещё раньше. И этих нацистов поддерживали наши "" люди со светлыми лицами"".",894b5dc1a625465f41da8b8a2235bded,0.9999964,0.00040763133,0.99959236,2022-02-21 19:56:56,Parlamentskaja gazeta
"[id2d1f6c243a0c35a4ae1ac9403fcdcb1a|Br], вам тексты одинаковые в кремле дают я понимаю но передайте руководству что палитесь",495771388ec19c11d80a71d97b4b48e5,0.9987319,0.99274564,0.0072543724,2022-02-21 20:45:20,Parlamentskaja gazeta
"[id495771388ec19c11d80a71d97b4b48e5|Владимир], вашим скучным умом просто не понять,  что люди могут думать не так, как вы и чувствовать иначе))) Идите - поплачьте в уголке) Не мешайте радоваться.",894b5dc1a625465f41da8b8a2235bded,0.9999964,0.00040763133,0.99959236,2022-02-21 20:49:43,Parlamentskaja gazeta
"[id6237699a36aa6e3d6c7f8f0e0f6ebb69|Андрей], буква ю",ac7799b0eb5ed429ca7375c52e68b545,0.99998343,0.19712645,0.80287355,2022-02-22 02:28:43,Parlamentskaja gazeta
"[id495771388ec19c11d80a71d97b4b48e5|Владимир], я просто пишу как есть, это объективная реальность и исторический контекст текущих событий. Вы меньше в рот западным аферистам и их шестёркам заглядывайте. Кремль и его тексты тут ни при чём.",2d1f6c243a0c35a4ae1ac9403fcdcb1a,0.9999964,4.9829865e-05,0.9999502,2022-02-22 06:45:23,Parlamentskaja gazeta
"[id2d1f6c243a0c35a4ae1ac9403fcdcb1a|Br], объективная реальность состоит в начале военных действий не важно с какой стороны , вы лишь поддерживаете это насилие за 15 рублей",495771388ec19c11d80a71d97b4b48e5,0.9987319,0.99274564,0.0072543724,2022-02-22 07:34:47,Parlamentskaja gazeta
"[id495771388ec19c11d80a71d97b4b48e5|Владимир], манипуляция в виде попытки удаления причинно-следственной связи и приписывания мне одобрения якобы необоснованной войны, при всём при этом спровоцированной хозяевами Украины. Это не реальность, а попытка вкинуть иллюзию. Может Вы тут за 15 центов поддерживаете оправдание истинных инициаторов проблемы?",2d1f6c243a0c35a4ae1ac9403fcdcb1a,0.9999964,4.9829865e-05,0.9999502,2022-02-22 07:59:57,Parlamentskaja gazeta
А Джону звонил?,a4fecdd6e8239be45bac8794d689e73a,0.99999547,0.1847557,0.8152443,2022-02-21 18:40:44,Parlamentskaja gazeta
Поддерживаю.Это историческое событие.,0ce7be686a5e25ae1cb614613dfd377a,0.999972,0.19763856,0.8023615,2022-02-21 19:17:21,Parlamentskaja gazeta
СМИ! БЛОКИРУЕТ ЛАЙКИ! 😡,1a0f5fea0a14bb45b80db2d175d3aea5,0.99998236,0.9994228,0.00057725504,2022-02-21 19:46:08,Parlamentskaja gazeta
ПОЗДРАВЛЯЕМ! ЛДНР! 👏👏👏🇷🇺🇷🇺🇷🇺🇷🇺👍👍,1a0f5fea0a14bb45b80db2d175d3aea5,0.99998236,0.9994228,0.00057725504,2022-02-21 19:48:10,Parlamentskaja gazeta
I congratulate Russia for recognizing the independence of LPR and DPR. ❤❤❤,1f1dc8e6777a3f93610b9e7aded9317f,0.99998105,0.019706856,0.9802932,2022-02-21 19:59:40,Parlamentskaja gazeta
"Крым наш, Донецк наш, Луганск наш, а всё говорят что царь не настоящий....👍🏻😉👌🏻",e1bcbaab587359cae32cef4befcdb91a,5.7789915e-05,5.774112e-05,0.9999423,2022-02-21 20:10:37,Parlamentskaja gazeta
"Восемь лет, 13 тысяч погибших мирных граждан и детей, военных=защитников понадобилось ,что бы настал этот ЧАС! Не многовато будет.",fa84025638c4e42efb6ac3e364e40c2a,4.724679e-06,0.00056106277,0.99943894,2022-02-21 20:16:45,Parlamentskaja gazeta
"[ida4fecdd6e8239be45bac8794d689e73a|Дмитрий], Джо в шоке🤣",894b5dc1a625465f41da8b8a2235bded,0.9999964,0.00040763133,0.99959236,2022-02-21 19:05:28,Parlamentskaja gazeta
"Хорошая инициатива! Может меньше в городе будет позорно запущенных памятников архитектуры, издевательские таблички, говорящие о принадлежности этих бомжатников к культуре!",6dff6ab5c471c0963a2568e1357c2194,0.99999595,8.5035535e-05,0.999915,2022-02-22 05:37:17,Parlamentskaja gazeta
"Всем осознанным людям с России, пожалуйста распространите инфо, в течении 5 дней в России отключат интернет, санкции запада рушат нашу экономику! Зато нам втирают как это класно и что мы боремся с нацистами в украине которых выдумали по телеку 7 дней назад! Оно того стоит!",9fce4715fc07c760bdc3678b6d642057,0.9999964,0.9680367,0.03196327,2022-03-06 18:12:16,Parlamentskaja gazeta
"Ничтожно и полоумно выглядят те, кто думает, что знания их о происходящем сегодня в Украине превосходят знания службы внешней разведки РФ, на основе которых принято решение о проведении спецоперации ВС.    Не менее абсурдным выглядят те, кто ставит свою личную ситуацию выше общей, кто считает доступ в социальную сеть дороже жизни ребенка на Донбассе, а жизнь члена своей семьи дороже будущего своей страны.    Среди таких никогда не будет героев готовых пожертвовать собой ради общего блага. Но среди них всегда будут присутствовать предатели, трусы и истерички. Однако, не на ничтожности этих последних, держится мир.",c71703a5ea5f46d0593d24e63c07fd55,0.9999963,0.34284222,0.6571577,2022-03-07 02:59:45,Parlamentskaja gazeta
"Я думаю на  всю транзитную нефть поставляемой из России для третьих стран нужно поднять цены до максимума рыночной стоимости, а можно ещё и выше так как весь европейский рынок регулирует США а Россия к их рынку сейчас не относятся и в дальнейшем относится не будет до создания не связанной с политикой независимой структуры опек.",c8f5a81340b7a67f1209ac07f0b38098,0.9999945,0.30209985,0.6979002,2022-03-07 04:25:11,Parlamentskaja gazeta
"[id9fce4715fc07c760bdc3678b6d642057|Яна], Вы же бот созданный 9 февраля, как Вам можно верить?",b20a251ad2caa47f2b1079e99d9bc820,0.00020956881,0.0097966185,0.9902034,2022-03-06 18:16:39,Parlamentskaja gazeta
"[id9fce4715fc07c760bdc3678b6d642057|Яна],",c99047ff19926766b3965ee4f72ccbf7,0.99994576,0.41885114,0.58114886,2022-03-06 18:40:42,Parlamentskaja gazeta
"[id9fce4715fc07c760bdc3678b6d642057|Яна], наконец-то отключат!",cc4c91cf50741ca40304c913b3205841,0.0024700994,0.4203896,0.57961035,2022-03-06 19:39:06,Parlamentskaja gazeta
"[id9fce4715fc07c760bdc3678b6d642057|Яна], ты йода перепила?",79157b6c3f52e424c38dba890af4a847,0.9999963,0.0005529015,0.99944705,2022-03-06 20:05:06,Parlamentskaja gazeta
"[id9fce4715fc07c760bdc3678b6d642057|Яна], ну во первых США как раз таки боится что не будет интернета в РФ и люди будут одурманены только пропагандой типо соловьёва, тех сраных армян и ещё всякой шоблой.  Во вторых по экономике РФ нанесён серьёзный удар но уже вводятся контр меры поэтому хрена там она развалится  В третьих есть рядом Китай который сожрёт нас",82b9f1ea85a894924c186a822c0cfdfd,0.9999963,0.52106696,0.47893307,2022-03-07 04:23:26,Parlamentskaja gazeta
"[id9fce4715fc07c760bdc3678b6d642057|Яночка], спасибо за вашу позицию, но не надо так близко к сердцу воспринимать, успокойтесь - все будет хорошо. Может займитесь лучше фотосессиями, у вас неплохо получается😉",e65949d52e7b44c5a33e834cc9bd8cfc,4.9109207e-07,0.00041802737,0.999582,2022-03-07 06:16:52,Parlamentskaja gazeta
"Я думаю нужно реабилитировать из тюрем  всех тех кто защищал от педофилии женщин и детей, а тех судий и прокуров которые вели дела в пользу педофилов заключить под стражу. И вообще пересмотреть весь УК РФ, в России не должно быть такого как, своровал миллион дали домашний арест должен быть реальный срок. Вы посмотрите сколько людей сидит в тюрьмах за килограмм картошки и какие срока и сопоставьте с теми кто наворовал миллиарды для своих хозяев из-за бугра и сидят под домашним арестом.",c8f5a81340b7a67f1209ac07f0b38098,0.9999945,0.30209985,0.6979002,2022-03-06 23:17:17,Parlamentskaja gazeta
Следователь  СКР фальсифицировал доказательства и материалы  уголовного дела. С ними как быть?  УБРАТЬ СРОКИ ДАВНОСТИ! СУДИТЬ ! И ВСЕХ ПОМОЩНИКОВ В ФАЛЬСИФИКАЦИИ ТОЖЕ!,75585b4f635d74118c63e0e2f6fdb0ac,0.9999962,0.36514392,0.63485616,2022-03-07 04:27:29,Parlamentskaja gazeta
"[idc8f5a81340b7a67f1209ac07f0b38098|Николай], а следователи и прокуроры, которые фальсифицировали доказательства и обвинения невинных? С ними как быть? Для них надо отменить сроки давности и осудить их или реабилитировать?  И тех троих, расстреляных вместо Чикатило надо реабилитировать, а судей и следаков, которые фальшивые дела и приговоры вынесли - расстрелять?",75585b4f635d74118c63e0e2f6fdb0ac,0.9999962,0.36514392,0.63485616,2022-03-07 04:25:41,Parlamentskaja gazeta
"""ЦБ по телефону требовал от банков повысить ставки по вкладам и ввести комиссии за досрочное расторжение"" - газета Капитал Страны.",6c4eb526487d3c928f70a5f00b7dccd5,0.99999595,0.9998841,0.00011590103,2022-03-06 13:11:46,Parlamentskaja gazeta
До 70 планируют теперь ? 😳,016b541f5b9dbf5d7ef3acb1444e695a,0.99999166,0.9994616,0.0005384187,2022-03-06 12:28:35,Parlamentskaja gazeta
"Можно крематории пристраивать прямо к торцам организаций: удобно и вполне оправдано по нынешним временам.  Стрессы, работа в постоянном напряжении физическом и моральном, поиски подработок, чтобы содержать семью и в то же время изыскать время для общения и воспитания детей, время для других членов семьи, время для бытовых домашних дел. Ах, да, сон... И на себя любимого. Нет, утопия. Не получается на всё, времени не хватает. То есть идём к стрессу, далее перебои со здоровьем, лечиться некогда, да, впрочем, уже и некому.",a2acf3224e0776f4a9fb1253dd7c8b77,6.8184454e-07,0.4764871,0.5235129,2022-03-06 12:57:15,Parlamentskaja gazeta
