text,user_id_hashed,war,ua,ru,datetime,media
"Ну и не надо говорить что не скажутся, в Британии это знают, но хотят показать Америке что они имеют Россию, но в тихую не хотят принести урон России. А мы сейчас Америке говорим, что это всё бесполезно.",8fe457fb2f12f504aa6fbe56e27b6134,0.9999962,0.004445004,0.995555,2022-02-22 15:00:24,Rossijskaja gazeta
"[id8fe457fb2f12f504aa6fbe56e27b6134|Крис], вот пусть между собой и грызутся. У них у самих свои ""имперские"" планы, каждый сам за себя, это на публику они едины",ea75ba9ccb6fa5415959b0dff7ba4d0a,0.9999964,0.17249528,0.8275047,2022-02-22 15:21:19,Rossijskaja gazeta
Этт точно.,95791d40f98d590bddcf83e54ff8c991,0.99999595,0.7109179,0.2890821,2022-02-22 14:15:24,Rossijskaja gazeta
"Новых областей, например",cbd5b28cb85428f319e7a8fe7576dd0d,0.9998679,0.0032885643,0.9967115,2022-02-22 14:15:36,Rossijskaja gazeta
Нарушение территориальной целостности и суверенитета соседнего государства - это преступление.,db758451a40c07f0ddd3f3d4336ae711,0.9999963,0.03432388,0.9656761,2022-02-22 14:16:57,Rossijskaja gazeta
Наркоманы все такие,9079afebd727792310d8dac3b9b9a017,0.9999964,4.3572763e-05,0.99995637,2022-02-22 14:17:12,Rossijskaja gazeta
"Да уж, такого сопротивления от маленькой страны они Лавровы точно не ожидали",a78a16d4ec0549e3b359df498e9efba0,0.9999963,0.00043001634,0.99956995,2022-02-22 14:18:17,Rossijskaja gazeta
Зеленый есть зеленый.,54d3a7db4684fe0dd7d9f9a2a5d53fbd,0.99999535,0.05091554,0.9490844,2022-02-22 14:22:31,Rossijskaja gazeta
"""Президента Зеленого""!))) Точнее и не скажешь!))👍🤣",4d9147b77898108e952af14251726d3d,0.01154981,0.075971656,0.92402834,2022-02-22 14:23:49,Rossijskaja gazeta
Прям в точку!,0bbc09b3ff5de7ebbeb25a059ba0dcd9,0.99999523,0.19258268,0.80741733,2022-02-22 14:27:50,Rossijskaja gazeta
Вечер в хату пасаны,a4fecdd6e8239be45bac8794d689e73a,0.99999547,0.1847557,0.8152443,2022-02-22 14:28:32,Rossijskaja gazeta
"Он не то, что неуравновешенный, а хуже.🤔",6bfd59ec335754cf5c1ab3388f582be1,0.9999963,4.1276955e-05,0.99995875,2022-02-22 14:35:18,Rossijskaja gazeta
Да Вовочка просто так шутит.,181165fe19775ea4991ad9253e872821,0.9981469,0.087716445,0.9122836,2022-02-22 15:05:45,Rossijskaja gazeta
"Вова скоро будет завидовать Пороху,того хоть могут приютить в Ростове ,а его ,кто? Ах какой был артист ,но похоже из роли так и не вышлет,что то переклинило!",06c95ab340e87c37c799376806ab2123,0.9999416,0.43380475,0.5661953,2022-02-22 15:16:38,Rossijskaja gazeta
"[iddb758451a40c07f0ddd3f3d4336ae711|Дмитрий], югославы, иракцы, афганцы, ливийцы и прочие тоже так думают.",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 14:24:26,Rossijskaja gazeta
"[iddb758451a40c07f0ddd3f3d4336ae711|Дмитрий], а бандеровский геноцид русских в Донбассе - это норм?",0aaad3e3bb0ab3c38931a42aa76b5715,0.9999963,6.79455e-05,0.99993205,2022-02-22 14:25:30,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], то есть, ты считаешь, что Россия ведёт себя как США по отношению к Югославии?",db758451a40c07f0ddd3f3d4336ae711,0.9999963,0.03432388,0.9656761,2022-02-22 14:33:24,Rossijskaja gazeta
"[id0aaad3e3bb0ab3c38931a42aa76b5715|Денис], а почему нет геноцида в других регионах Украины? Может потому что там люди не воюют против законной власти?",db758451a40c07f0ddd3f3d4336ae711,0.9999963,0.03432388,0.9656761,2022-02-22 14:34:18,Rossijskaja gazeta
"[iddb758451a40c07f0ddd3f3d4336ae711|Дмитрий], С каких пор, власть захваченная оружием и кровью, стала законной ...",5cda728dee317317ca81c7a5da795032,0.99998486,0.9958497,0.004150278,2022-02-22 14:47:10,Rossijskaja gazeta
"[id5cda728dee317317ca81c7a5da795032|Артур], это ты про власть ельцепутов, которые в 1993 году из танков в центре Москвы парламент расстреляли?",db758451a40c07f0ddd3f3d4336ae711,0.9999963,0.03432388,0.9656761,2022-02-22 14:48:29,Rossijskaja gazeta
"[iddb758451a40c07f0ddd3f3d4336ae711|Дмитрий], Нет, про хохлоублюдков под началом пентагона, захватившим власть в Украине и которым, нормальный украинец, подчиняться не будет.",5cda728dee317317ca81c7a5da795032,0.99998486,0.9958497,0.004150278,2022-02-22 14:51:47,Rossijskaja gazeta
"[id5cda728dee317317ca81c7a5da795032|Артур], почему? Вся Украина подчиняется, кроме террористов Донбасса",db758451a40c07f0ddd3f3d4336ae711,0.9999963,0.03432388,0.9656761,2022-02-22 14:52:36,Rossijskaja gazeta
"[iddb758451a40c07f0ddd3f3d4336ae711|Дмитрий], привет бот вот твои 50 центов, уже одел кастрюлю на голову для войны с Россией? уже готов пойти в окопы умирать?",24cc46cf31256e455a206f07fe12963e,0.9999964,0.99983793,0.00016211907,2022-02-22 14:57:13,Rossijskaja gazeta
"[iddb758451a40c07f0ddd3f3d4336ae711|Дмитрий], думаю ничего плохого в том, чтобы перенимать передовой опыт наших ""циливизованных"" друзей нет.",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 15:00:10,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], Украина их бомбила?😳...это что то новенькое.",89837ae374ef5141537237f8b9b52eb7,9.682593e-07,0.31613842,0.6838617,2022-02-22 15:11:15,Rossijskaja gazeta
"[id89837ae374ef5141537237f8b9b52eb7|Виталий], Вы о чём? Кого Украина бомбила?",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 15:12:25,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], перечитай свой коммент и подумай при чём здесь Украина?...украинцы Ливию,Ирак,Югославию бомбили?",89837ae374ef5141537237f8b9b52eb7,9.682593e-07,0.31613842,0.6838617,2022-02-22 15:13:02,Rossijskaja gazeta
"[id89837ae374ef5141537237f8b9b52eb7|Виталий], в огороде бузина, а в Киеве дядька... Я вообще об Украине ни слова не написал.",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 15:15:10,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], здесь украинская тематика....все же поняли что сназать хотел.... янкам мол можно бомбить ,а России нельзя?........вот только не понятно почему мы в Украину залезли ,которая никого не бомбила ,а не в США...скажем на Аляску....видимо слабого бомбить проще.",89837ae374ef5141537237f8b9b52eb7,9.682593e-07,0.31613842,0.6838617,2022-02-22 15:18:33,Rossijskaja gazeta
"[id89837ae374ef5141537237f8b9b52eb7|Виталий], а почему нет? Аляска не так удачно расположена. А тут европейская часть России, удобная транспортная инфраструктура. Плюс, значительная часть населения русскоязычная.",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 15:20:51,Rossijskaja gazeta
"[id89837ae374ef5141537237f8b9b52eb7|Виталий], да и кто бомбит Украину?",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 15:22:42,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], ну да...нападать на соседа который отдал тебе ядерную дубину в обмен на гарантии территориальной целостности....гораздо безопаснее,чем на соседа который может надавать тебе подзатыльников😷`вот собственно и всё неудобсто.",89837ae374ef5141537237f8b9b52eb7,9.682593e-07,0.31613842,0.6838617,2022-02-22 15:28:08,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], да никто....там шахтеры и учителя воюют,не забивай свою вaтнyю голову мыслями...это не для тебя😷бывай",89837ae374ef5141537237f8b9b52eb7,9.682593e-07,0.31613842,0.6838617,2022-02-22 15:28:58,Rossijskaja gazeta
"Правильно, от рагулей с вуйками можно ждать чего угодно.",571da5f44068036ad6503990f0ffc415,0.00031344648,0.9998303,0.00016971392,2022-02-22 14:14:01,Rossijskaja gazeta
че так мало то,4879186a9f6e1cc605705e043d24b40d,0.64485735,0.01572935,0.98427063,2022-02-22 14:18:15,Rossijskaja gazeta
по идее таких надо сразу на принудительное лечение,2f9707dffe2abe89377aac37625da9a3,0.9999629,0.39741907,0.60258096,2022-02-22 14:47:45,Rossijskaja gazeta
Керосином пахнет 😲🙁😕☹️🤔,cf9531ac1330dbce0a0b75cff340ab86,0.9998451,0.05043391,0.94956607,2022-02-22 13:34:39,Rossijskaja gazeta
Хоххлы хотят ещё один Боинг сбить?,9079afebd727792310d8dac3b9b9a017,0.9999964,4.3572763e-05,0.99995637,2022-02-22 13:38:23,Rossijskaja gazeta
Выше инфляции🤣🤣🤣,371aa444b43330caa11b08570db05e13,3.9278486e-05,0.48798147,0.5120185,2022-02-22 12:57:22,Rossijskaja gazeta
Хорошо что ветераны большенсво не видят как путин стал гитлером и погнал танки на братскую страну.и теперь ведь ждёт расплата нас всех когда мир объединиться против захватчика и погонят его назад через наши же границы после того как он перешол чужие.это закономерно.иы гитлера тоже до берлина гнали,b68bc033fccba6d8096be0d7ae916d75,0.9999963,0.9999566,4.342584e-05,2022-02-22 12:59:39,Rossijskaja gazeta
"А рабртающим не надо хаха. В этой новости все, что нужно знать о подходе и отношении к людям в нашей стране🙄",84794316b68832b3d0f123d2c6529ebe,0.99999535,0.7128558,0.28714427,2022-02-22 13:51:28,Rossijskaja gazeta
"Пипец, что дальше будет курсы валют улетели в космос",d2ecf081720f37a24a796ca79f9f00eb,9.73762e-05,0.00041573445,0.99958426,2022-02-22 13:56:38,Rossijskaja gazeta
"...работающим пенсионерам не наскребли, сусеки опустели...",4e21aa2bed33a276b9fdb1cbc3f20bd7,0.99995935,0.17352442,0.82647556,2022-02-22 15:22:35,Rossijskaja gazeta
"Народ, один я не выдержал и выключил тот бред который вчера нес путин?",8d84f2162ef86d941169b92e12078403,0.9999927,0.9939646,0.006035418,2022-02-22 13:08:11,Rossijskaja gazeta
Народы РФ ещё за Крым и Абхазию не расплатились. Теперь санкции за Донбас на очереди.,1d482dca9f1934dc9618ad0cb2b4e8ca,0.9999782,8.709676e-05,0.99991286,2022-02-22 13:25:46,Rossijskaja gazeta
"[iddffd70e22ce17dc82765d6bef8d3af88|Сергей], влажные фантазии ципсо 😁",2ff8038a3dabc5f201f5e16137e3759f,0.99999475,0.1775174,0.82248265,2022-02-22 12:54:21,Rossijskaja gazeta
"[id8d84f2162ef86d941169b92e12078403|Архипенко], да, один ты. Можешь пойти в угол и поплакать.",87290df7b499af39e0ae6b79a03c0545,0.9999808,0.11401161,0.8859884,2022-02-22 14:36:20,Rossijskaja gazeta
"[id87290df7b499af39e0ae6b79a03c0545|Виталий], спасибо за совет, а то я плюнул на монитор, потом вытирать пришлось. Но попал удачно.🤣",8d84f2162ef86d941169b92e12078403,0.9999927,0.9939646,0.006035418,2022-02-22 14:39:35,Rossijskaja gazeta
"[id8d84f2162ef86d941169b92e12078403|Архипенко], не плюй в колодец, случиться напиться.",87290df7b499af39e0ae6b79a03c0545,0.9999808,0.11401161,0.8859884,2022-02-22 14:41:38,Rossijskaja gazeta
"[id1d482dca9f1934dc9618ad0cb2b4e8ca|Дмитрий], они все равно были бы",0bbc09b3ff5de7ebbeb25a059ba0dcd9,0.99999523,0.19258268,0.80741733,2022-02-22 13:48:04,Rossijskaja gazeta
"[id1d482dca9f1934dc9618ad0cb2b4e8ca|Дмитрий], а как жить дальше? Курсы валют в космосе на сегодняшний день",d2ecf081720f37a24a796ca79f9f00eb,9.73762e-05,0.00041573445,0.99958426,2022-02-22 13:57:57,Rossijskaja gazeta
"[idd2ecf081720f37a24a796ca79f9f00eb|Ольга], да ладно, приспособимся как-нибудь.",0bbc09b3ff5de7ebbeb25a059ba0dcd9,0.99999523,0.19258268,0.80741733,2022-02-22 14:26:11,Rossijskaja gazeta
👍,1e4714c98f2f980df5b4895db801cf99,0.9999963,3.8247264e-05,0.99996173,2022-02-22 12:24:01,Rossijskaja gazeta
"Эти грамоты, что, лучше защищают от пуль и снарядов!",3e202fc86e4932337e3113aaabdc0edf,0.9999957,0.3923183,0.60768175,2022-02-22 12:40:38,Rossijskaja gazeta
"Теперь на Донбассе наступит мир, и жители которые эвакуировались в скором времени вернутся домой.",2da5e3fce2a29a9b696e19485e37c6d8,0.9999963,4.2920667e-05,0.9999571,2022-02-22 13:27:59,Rossijskaja gazeta
"[id731e32edcfeff0a949e03a12b18fe528|Василий], а почему все пытаются помешать?",266af068736c8adce54e624ff3157a74,0.9990005,0.026671836,0.9733281,2022-02-22 12:27:14,Rossijskaja gazeta
"[id731e32edcfeff0a949e03a12b18fe528|Василий], а в самом цру знают про эту картинку?",35cfecd219797f5fd329e8a0778b8a49,0.9999963,0.6117072,0.38829282,2022-02-22 12:34:12,Rossijskaja gazeta
Опущенные хохлопидоры полезли на всех ветках,00e5cb22de9615d7da2ac43979a30301,0.9999964,0.28146717,0.71853286,2022-02-22 12:35:13,Rossijskaja gazeta
"[id731e32edcfeff0a949e03a12b18fe528|Василий], эх, Вася, Вася, дураком жил,дураком и помрёшь,иди в Польше унитазы мой",c57fbd744dd34976244a324794bf2e0d,0.99999547,6.6792905e-05,0.99993324,2022-02-22 12:38:19,Rossijskaja gazeta
"[id731e32edcfeff0a949e03a12b18fe528|Василий],💩",c57fbd744dd34976244a324794bf2e0d,0.99999547,6.6792905e-05,0.99993324,2022-02-22 12:56:53,Rossijskaja gazeta
"Василий, вам где демотиваторы то выдают? уже седьмой бот рассылающий одни и те же демотиваторы в комментах.",2ff8038a3dabc5f201f5e16137e3759f,0.99999475,0.1775174,0.82248265,2022-02-22 13:10:54,Rossijskaja gazeta
Они хоть выжили?,3bc8abfaf2eab3245b204db19d8f1128,0.9997763,0.011101253,0.9888988,2022-02-22 12:04:47,Rossijskaja gazeta
Отменяйте куаркоды СОВСЕМ – они бесполезны абсолютно.,5dae6134773bffcd1b812eb45f5b7e62,0.9999963,0.15334485,0.84665513,2022-02-22 11:40:02,Rossijskaja gazeta
Маски! Надоели!,692988f43da9bca3b3c2a4ce6d6ae500,8.2318627e-07,0.0044570933,0.99554294,2022-02-22 11:42:46,Rossijskaja gazeta
"Меня возмущает,почему медициной командует Роспотребнадзор?Они что лучше знают медицину?",972a0d4130ed30bf6cec22cafb23b22f,7.722411e-06,0.016124625,0.9838754,2022-02-22 11:51:47,Rossijskaja gazeta
Намордники когда отмените?!,62ecf53783edd5e7a8cfacdc674da634,0.0009394675,0.39561746,0.6043825,2022-02-22 12:17:36,Rossijskaja gazeta
"[id5dae6134773bffcd1b812eb45f5b7e62|Лиза], пойми! - куаркоды очень нужны рабам!) к лечению ОРЗ они не имеют ровно никакого отношения!) поэтому, отмена кодов - НЕВОЗМОЖНА!)",a72b246c9b07112a28fc3a914a32ec09,0.99999607,0.40079778,0.5992022,2022-02-22 13:35:17,Rossijskaja gazeta
"[id43595bb12fa1dfff92deaa2e07d69c72|Игорь], а у меня до ноября 😆😆😆😆",fab85f61b85b70c3cfab8177e131793b,0.99993014,0.000140612,0.99985933,2022-02-22 11:49:13,Rossijskaja gazeta
"[id972a0d4130ed30bf6cec22cafb23b22f|Людмила], им место, проверять просрочки, да качество продуктов.Но они хотят властвовать.",9e4f8b36015be96bfce4b489ac8fd0dd,0.9987657,0.005485691,0.99451435,2022-02-22 12:09:26,Rossijskaja gazeta
"[id9e4f8b36015be96bfce4b489ac8fd0dd|Любовь], уверены, что достаточно осведомлены о функциях данного ОИВ?!",3dc47d566952c1f1b4692461025876d3,2.0383724e-05,0.053288948,0.94671106,2022-02-22 12:12:40,Rossijskaja gazeta
"[id3dc47d566952c1f1b4692461025876d3|Маша], раньше были СЭС.Вот теперь назвали другим названием.Вот и пусть выполняют те функции, которые выполняла СЭС.Тоже мне вирусологи нашлись.",9e4f8b36015be96bfce4b489ac8fd0dd,0.9987657,0.005485691,0.99451435,2022-02-22 12:16:18,Rossijskaja gazeta
"[id9e4f8b36015be96bfce4b489ac8fd0dd|Любовь], понятно.",3dc47d566952c1f1b4692461025876d3,2.0383724e-05,0.053288948,0.94671106,2022-02-22 12:20:35,Rossijskaja gazeta
А причем здесь менты им зашто што людей крутили в метро,73fbffa6ead8ca6f97242158fa144f3b,0.29833978,0.010303406,0.9896966,2022-02-22 11:33:11,Rossijskaja gazeta
опять всё главврачам достанется?,331abf3a6f2c6388a269806a259a2767,1.9357636e-05,0.40093282,0.5990672,2022-02-22 11:57:06,Rossijskaja gazeta
"На лекарства надо выделять, чтобы было чем лечить и дома лечится! И подешевле,  а не 12т.р. за ''дозу''!☝️😡",c6cdb2be20fd0a727409405f6db93297,7.633357e-05,0.35073492,0.6492651,2022-02-22 12:22:30,Rossijskaja gazeta
"[id73fbffa6ead8ca6f97242158fa144f3b|Александр], это медикам",e4c7bd571499c5747aee65cc7f7beec7,5.41144e-06,0.3070922,0.6929078,2022-02-22 15:23:54,Rossijskaja gazeta
"Только каждый гражданин Украины, находящийся на территории РФ, это потенциальный диверсант. Неприятно это понимать. Так как есть знакомые и коллеги оттуда.",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 11:23:30,Rossijskaja gazeta
Руденко прав.. Но Зеля сам разорвёт отношения..,303f20c33df73b4fc1c8c74c8226bd5a,0.99998903,0.3770401,0.62295985,2022-02-22 11:28:05,Rossijskaja gazeta
"Сейчас бы обнести хату соседа, а потом восклицать о сожалениях в виду прекращения с ним отношений",218ce944c0c712ad832e134a149a7037,0.99998856,7.8491925e-05,0.99992156,2022-02-22 11:56:00,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], А каждый гражданин Украины живущий на Украине и имеющие родственников в России не могут быть диверсантами 😆😆😆",fab85f61b85b70c3cfab8177e131793b,0.99993014,0.000140612,0.99985933,2022-02-22 11:34:18,Rossijskaja gazeta
"[idfab85f61b85b70c3cfab8177e131793b|Сергей], не факт. Знаю примеры когда между семьями прекратили общение после 2014 года.",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 11:35:00,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], А я общаюсь и иногда приезжают в гости они говорят что их нынешняя власть достала",fab85f61b85b70c3cfab8177e131793b,0.99993014,0.000140612,0.99985933,2022-02-22 11:35:59,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], А те кто прекратил общения с семьями это не родственники это мусор.",fab85f61b85b70c3cfab8177e131793b,0.99993014,0.000140612,0.99985933,2022-02-22 11:36:56,Rossijskaja gazeta
"[idfab85f61b85b70c3cfab8177e131793b|Сергей], не знаю. Это их семейные дела. Знаю только, что один знакомый живёт в Крыму и после 2014 года родственники из Украины не желают с ним общаться.",2c5a1a3db2580f65db95dd0fecd6825e,0.9999919,0.09937569,0.90062433,2022-02-22 11:38:17,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], А у меня отец умер в 2015г в Полтаве и брат поехал за визой в хохложопское посольство ему дали визу мне нет, я родственникам отзвонил ( двоюродные сестры и братья) и объяснил ситуацию они ни слова не сказали потом приезжали поболтали рассказали как живут все у них стало хуже чем при януке.",fab85f61b85b70c3cfab8177e131793b,0.99993014,0.000140612,0.99985933,2022-02-22 11:42:13,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], кругом одни враги. Нужно быть бдительней 😑",218ce944c0c712ad832e134a149a7037,0.99998856,7.8491925e-05,0.99992156,2022-02-22 11:54:27,Rossijskaja gazeta
"[id2c5a1a3db2580f65db95dd0fecd6825e|Яков], за💰и без мозгов- любой может им быть!☝️😡",c6cdb2be20fd0a727409405f6db93297,7.633357e-05,0.35073492,0.6492651,2022-02-22 12:27:48,Rossijskaja gazeta
А кто-бы сомневался,46eac8088a1e583fe984cd5ef8558397,0.99999166,0.00016565135,0.99983436,2022-02-22 11:03:54,Rossijskaja gazeta
Класс,303f20c33df73b4fc1c8c74c8226bd5a,0.99998903,0.3770401,0.62295985,2022-02-22 11:08:45,Rossijskaja gazeta
👍👍👍,1e4714c98f2f980df5b4895db801cf99,0.9999963,3.8247264e-05,0.99996173,2022-02-22 11:35:16,Rossijskaja gazeta
👍👍👍👍🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,089391f395830322ebfde1bf8d0609e9,0.99999607,0.08015969,0.91984034,2022-02-22 11:51:06,Rossijskaja gazeta
Великолепно. В ущерб интересам граждан России ее правящая верхушка почти единогласно поддерживает варварские геополитические игрища Путина. Без преувеличения прорыв.,218ce944c0c712ad832e134a149a7037,0.99998856,7.8491925e-05,0.99992156,2022-02-22 12:02:15,Rossijskaja gazeta
Правильно,303f20c33df73b4fc1c8c74c8226bd5a,0.99998903,0.3770401,0.62295985,2022-02-22 11:09:34,Rossijskaja gazeta
Клоунада на государственном уровне.,218ce944c0c712ad832e134a149a7037,0.99998856,7.8491925e-05,0.99992156,2022-02-22 12:03:27,Rossijskaja gazeta
Главное не затонул сухогруз а то аккумуляторы ещё годами травили воду,fab85f61b85b70c3cfab8177e131793b,0.99993014,0.000140612,0.99985933,2022-02-22 11:57:51,Rossijskaja gazeta
Жуть!!!!🤦‍♀️😡👎,c6cdb2be20fd0a727409405f6db93297,7.633357e-05,0.35073492,0.6492651,2022-02-22 12:52:37,Rossijskaja gazeta
"Александр Дав «Донбас наш?» речь Путина за три минуты в стихах , класс . Видел в тик токе 👍",bdcffc3cb288be286b46bf6b306b61c9,1.0337986e-06,5.848574e-05,0.99994147,2022-02-22 10:27:19,Rossijskaja gazeta
"[idbdcffc3cb288be286b46bf6b306b61c9|Александр], что за клоун твой Дав , Говнодав?",fdbbd7e740dca5de35cb7058619209dd,0.99999654,0.00036357096,0.9996364,2022-02-22 14:29:14,Rossijskaja gazeta
Своих небросим,09031cf0a26aea1dd15d9eaf01c8f035,0.9999845,0.009865242,0.9901348,2022-02-22 10:29:52,Rossijskaja gazeta
"Вот, люди с животными!",78d1bb61b0a76c7bddc8609ebe63e58f,1.8560564e-05,8.8846595e-05,0.9999112,2022-02-22 11:04:10,Rossijskaja gazeta
"[id731e32edcfeff0a949e03a12b18fe528|Василий], справедливости ради , обычные люди оттуда ни в чем не виноваты",57211fb3585d6c1d0d874937df37f5aa,0.99967957,0.019501574,0.9804984,2022-02-22 10:28:11,Rossijskaja gazeta
"Украина не законно отделилась от СССР - 3 предателя в нарушение законодательства СССР подписали Беловежские соглашения. За это они должны были быть арестованы немедленно КГБ СССР! Выход республик из состава СССР был прописан и именно согласно этому порядку Украина должна была выходить. Так, что надо вернуться к этому вопросу. Провести повторный референдум на Украине, если граждане Украины проголосуют за самостоятельное существование, пускай выплачивает компенсации, за оставленную им инфраструктуру и другие объекты построенные советской властью!!!",d07a27729dbf8762bed9b22366046099,0.9999963,0.9785967,0.02140335,2022-02-22 10:26:29,Rossijskaja gazeta
Вот и хорошо👍 Вот и Слава Богу!,089391f395830322ebfde1bf8d0609e9,0.99999607,0.08015969,0.91984034,2022-02-22 11:59:29,Rossijskaja gazeta
