text,user_id_hashed,war,ua,ru,datetime,media
"[idf87118a0b01d19b35719e5719d0f723e|Наталья], сами поняли что написали? Вся Родина радуется и с ним на связи 😀",559acab3c1f63e27a60f0ad623545454,0.9999963,0.9984036,0.0015964115,2022-02-21 15:52:04,Telekanal Rossija 1
На связи с кем?,f87118a0b01d19b35719e5719d0f723e,0.9999937,0.01833221,0.98166776,2022-02-21 15:52:53,Telekanal Rossija 1
"[idf87118a0b01d19b35719e5719d0f723e|Наталья], со спортсменами",559acab3c1f63e27a60f0ad623545454,0.9999963,0.9984036,0.0015964115,2022-02-21 15:54:30,Telekanal Rossija 1
С ним?,f87118a0b01d19b35719e5719d0f723e,0.9999937,0.01833221,0.98166776,2022-02-21 15:55:20,Telekanal Rossija 1
"[idf87118a0b01d19b35719e5719d0f723e|Наталья], похоже, что Вы нездоровы",559acab3c1f63e27a60f0ad623545454,0.9999963,0.9984036,0.0015964115,2022-02-21 16:00:10,Telekanal Rossija 1
Кто он?,f87118a0b01d19b35719e5719d0f723e,0.9999937,0.01833221,0.98166776,2022-02-21 16:00:32,Telekanal Rossija 1
"[id9824a90efdc236d20aba623a35e3526f|Татьяна], да лучше Чайковского, чем гимн страны, не защищающей своих невероятных спортсменов!",57c73d2f52c72c3f8fe94b992e49c53c,1.781355e-06,0.003863584,0.9961364,2022-02-21 05:56:27,Telekanal Rossija 1
"[id2c75732a5cceece52401fe9d6f68dcfd|Полина], прошу прощения,но мой любимый тренер Боб Хартли всегда, особенно в победной раздевалке называет ребят""молодчик"",""молодчики""",57a3c6d9433419efe54ebd991fb66d63,1.3421835e-06,0.0005555811,0.9994444,2022-02-22 15:00:43,Telekanal Rossija 1
🤣🤣🤣,1fb79038099e064f22e01968ea515870,0.9989957,0.011150025,0.98884994,2022-02-22 16:18:45,Telekanal Rossija 1
Вчерашнее решение неразумно,8c0083372ac79a10b6feb3a6ed878cdd,0.999961,0.0016313598,0.9983687,2022-02-22 16:19:36,Telekanal Rossija 1
"Имя Путина войдет в историю мира, как великого человека, гениального политика и умного, дальновидного президента России! Долгие лета В.Путину и долгой президентской карьеры на благо России!",05a531cec9ead2717a225fa5040ea06e,1.0303532e-06,0.0015958899,0.9984041,2022-02-22 16:22:37,Telekanal Rossija 1
🤣👍🏻,7d7d41eefa973f3edcd41d3e9c608bad,0.9986386,0.014455506,0.9855445,2022-02-22 16:24:39,Telekanal Rossija 1
😄😄😄👍🏻,bc340bb132a2b12d9ada885d1203fa01,0.9989957,0.011150025,0.98884994,2022-02-22 16:25:05,Telekanal Rossija 1
"🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️Мозги потекли иии, если конечно они у пиндосов были))))))",c7a12899de517d070e47a3aefe6ba922,0.99999595,0.31201756,0.68798244,2022-02-22 16:27:41,Telekanal Rossija 1
"Дурдом, 8 лет людей убивали это разумно???? Детей, стариков?? Это полный генацид, Зеленский как Гитлер себя ведёт!!!!",c7a12899de517d070e47a3aefe6ba922,0.99999595,0.31201756,0.68798244,2022-02-22 16:32:12,Telekanal Rossija 1
"Как можно верить этому человеку, который говорил, пока я президент, Пенсионный возраст повышен не будет, Конституцию менять не буду, у всех сохраниться зарплата, Уколы будут добровольными, как можно верить такому человеку!!!хватит врать господин президент!!",d246bdc6f65ec666bae1f8b12ebf17be,0.00353843,0.99700874,0.0029913336,2022-02-22 16:45:30,Telekanal Rossija 1
"Это неразумно. Хотя, в пр нципе, как и все его, указы, рывки, прорыв, законы. За последние 15 лет.",570fa2499813282e3d0d6896be75f8e8,0.99999535,0.34931517,0.65068483,2022-02-22 16:47:27,Telekanal Rossija 1
Америка обосралася! Узнав что Россия сделала правильный выбор!,45aae1cf8229fc635e2f5c144b8c16da,0.9999964,0.00013608354,0.99986386,2022-02-22 16:59:14,Telekanal Rossija 1
"Вобщем,дриснули! Значит все правильно делает НАШ! Разбудили,разозлили - получите!",ccc9385dd5b145a4693b050395b4af06,0.9999963,0.21092089,0.7890791,2022-02-22 16:59:18,Telekanal Rossija 1
я вам намекнул что у вас то мнения нет вообще! то что вы и сотую процента того что происходит не понимаете! а самое главное и понимать не хотите) а у меня мнение убогое?! извините но вы убогая. вот мнения таких пустышек. абсолютно не интересно.,a33612e74db24266b65ee0417e9cf790,0.9999927,0.022018753,0.97798127,2022-02-22 17:20:14,Telekanal Rossija 1
Уберите руки от нашего Президента и России!,baa8faa40cc0bf6cd362dd8daef4fe4d,0.9984206,0.011597556,0.9884024,2022-02-22 17:26:35,Telekanal Rossija 1
"[id8c0083372ac79a10b6feb3a6ed878cdd|Ира], да ваш гипермогз не спросили. это не разумно",a33612e74db24266b65ee0417e9cf790,0.9999927,0.022018753,0.97798127,2022-02-22 16:21:36,Telekanal Rossija 1
"[ida33612e74db24266b65ee0417e9cf790|Сергей], а я Вас, тупого, забыла спросить, мне Ваше убогое мнение, если это так можно назвать, не интересно от слова совсем",8c0083372ac79a10b6feb3a6ed878cdd,0.999961,0.0016313598,0.9983687,2022-02-22 16:49:58,Telekanal Rossija 1
"[id8c0083372ac79a10b6feb3a6ed878cdd|Ира], неразумно-открывать свой рот тебе и таким, как ты.",b7247efa8faaf7198b1112be9d932b14,0.025456192,0.0005566256,0.99944335,2022-02-22 17:06:54,Telekanal Rossija 1
"[idb7247efa8faaf7198b1112be9d932b14|Тамара], а Вам разумно не брать в руки телефоны и не строчить свои мутные, прости Господи, мысли. Почитайте для развития книжки, начните со словарей и энциклопедий хотя бы за класс 2-3 (ой, если Вам вообще знакомо слово ""энциклопедия"")",8c0083372ac79a10b6feb3a6ed878cdd,0.999961,0.0016313598,0.9983687,2022-02-22 17:22:48,Telekanal Rossija 1
"[id05a531cec9ead2717a225fa5040ea06e|Марина], поддерживаю ваши слова.",2fe1db8ddff5ed655d5671d821cced6b,6.4309075e-05,0.00071296963,0.99928707,2022-02-22 17:27:47,Telekanal Rossija 1
"[idc7a12899de517d070e47a3aefe6ba922|Татьяна], он марионетка им управляют",b0096e7fe20f6a800f73e65e275fbd44,0.99993825,0.021595651,0.97840434,2022-02-22 17:31:14,Telekanal Rossija 1
"[idd246bdc6f65ec666bae1f8b12ebf17be|Сергей], да ни кто ему уж лет 15 не верит. Приближонные жополизы подсовывают ему данные. Вот и весь йух, до копейки.",570fa2499813282e3d0d6896be75f8e8,0.99999535,0.34931517,0.65068483,2022-02-22 16:50:20,Telekanal Rossija 1
"[idd246bdc6f65ec666bae1f8b12ebf17be|Сергей], да иди ты нахрен со всем вашим ЦиПСо.",b7247efa8faaf7198b1112be9d932b14,0.025456192,0.0005566256,0.99944335,2022-02-22 17:07:40,Telekanal Rossija 1
Мариуполь и Днепропетровск следующие ? 🤔 Или там русских нет ?,016b541f5b9dbf5d7ef3acb1444e695a,0.99999166,0.9994616,0.0005384187,2022-02-22 13:30:31,Telekanal Rossija 1
"22 02 2022 22 февраля 2022 года станет последним днем для землян. 22.02.2022 — дата, в которой целых шесть двоек. Именно в этот день Земля прекратит свое существование, а человечество вымрет. Об этом заявили родственники легендарной ясновидящей Ванги. Якобы пророчество провидица изрекла при жизни. 😊",a38712f8aff2e1c61a1933d8c2c49ec8,3.7272805e-06,0.07166615,0.9283338,2022-02-22 13:31:00,Telekanal Rossija 1
"Браво, президент!!!",8ff46d1693e6a7aaef711e56af73c812,9.847909e-06,0.013974756,0.9860253,2022-02-22 13:31:29,Telekanal Rossija 1
Правильный шаг! 👍💪🇷🇺,8a79fe886b78a0795e9aab52d19dba2d,3.4860768e-06,0.0077050338,0.992295,2022-02-22 13:32:07,Telekanal Rossija 1
"После пенсионного возраста и изменений в Конституцию, его рейтинг уже не поднять",d246bdc6f65ec666bae1f8b12ebf17be,0.00353843,0.99700874,0.0029913336,2022-02-22 13:38:41,Telekanal Rossija 1
я согласин ты молодец,0e1ab7387e2d677e3fd3e39d782d20fa,0.9996947,0.011968941,0.9880311,2022-02-22 13:38:43,Telekanal Rossija 1
"Мне снился нынче страшный сон.  И в нём я видел очень ярко,  Сын Жириновского - солдат,  А дочь Лаврова - санитарка.  Вот с автоматами бегут  Две дочки Путина в атаку  И нажимая на курки  Кричат:За Родину ! За папу !  Вот танк, горящий на боку,  А в нём Медведева сынок,  И дочь отважного Шойгу,  Его достав несёт в медблок.  Зюганов внук, Зюганов сын,  Наследник Матвиенко Вали  Все как один пошли на фронт,  Чтоб братья в НАТО не вступали.  Бегут в строю Ковальчуки,  И Ротенберги с ними рядом,  И рвётся Миллер на прорыв,  Во фланг с газпромовским отрядом. И Соловьев и Киселёв Бегут в атаку без оглядки У ненавистного врага От ужаса сверкают пятки!  Открыл глаза, вскочил с постели,  Что за фантастика творится?  Наверно зря смотрел я телек,  Вот хрень подобная и снится.",1f646c10c839655f415b369ce6d8ead3,0.99999547,0.99976355,0.00023643381,2022-02-22 13:41:55,Telekanal Rossija 1
Новости ЛНР и ДНР [club210786631|Донбасс Поговорим],de2bc443c9c630c0e4a60eaab9f8366f,0.9999753,6.2070736e-05,0.9999379,2022-02-22 13:49:54,Telekanal Rossija 1
"Пройтись до Лондона ,и порядок ,кто за .?",82d4bb30ca71e46485ec6dba00ce4b82,0.00023662485,0.029896047,0.9701039,2022-02-22 14:01:57,Telekanal Rossija 1
"На решение Путина завизжит Вашингтон! А значит и на весь Российский народ, А посему скажем ему, а ну пошёл - ВОН! Чтоб не лез козлом в наш огород. Дабы знал палач и дерзкий гад, Что на Донбассе псина, лишится зубов, И пусть готовится с хунтой в ад, Под крышками гитлерских гробов. Признание Донбасса это сигнал для США, И для прочих натовских проституток, Что Россия, сосредотачивается не спеша, С гиперзвуком, без смеха и шуток. Ну и бандеровская вся семья, Пусть готовятся, мракобесы, Каждая фашистская свинья, За все казни! И за сожжённых Одессы.",3f4f09356a712debe9110278e2d38343,0.9999962,9.1101254e-05,0.9999089,2022-02-22 14:05:06,Telekanal Rossija 1
Все правильно. Не дадим США подобраться к нам. Раз Зеленский молчит,9b06bfc1bf1da6ad3b2bc13f7798cf40,0.9999963,5.039433e-05,0.9999496,2022-02-22 14:08:35,Telekanal Rossija 1
"Храни Вас, Господи, Владимир Владимирович.",399d763b25996db852fee721549aeda8,4.596812e-07,6.193958e-05,0.999938,2022-02-22 14:18:56,Telekanal Rossija 1
"Не справедливо однако, почему все донецкие области не в ДНР,или ждать людям продолжение войны.",7ec3dfd1173654a5dc1a452fb3aa1309,0.9999733,0.00013429206,0.99986565,2022-02-22 14:20:07,Telekanal Rossija 1
"Держись Донбас! Держись родимый! Народ наш мирный и родной! Народ родной,не победимый! Держись Донбас ,Мы все с тобой!",85f90c458bf80f6e1bea6ce21c41601a,0.99999297,4.1487747e-05,0.9999585,2022-02-22 14:43:20,Telekanal Rossija 1
Россия 🇷🇺🇷🇺🇷🇺(✿◠‿◠)👍,1cf781d8964ba23382be52cc04464233,0.99918884,0.31651318,0.6834868,2022-02-22 15:06:56,Telekanal Rossija 1
"ура будет мир ,на донбасе и луганске республики.😊👍🏻❤❤❤🇷🇺🇷🇺🇷🇺",32d78c99e242c69f03e1943da2f724a5,0.00024394973,0.07672635,0.9232737,2022-02-22 15:11:04,Telekanal Rossija 1
"Здесь одни кремлеботы собрались? Чему вы радуетесь??? Тому, что главными спонсорами этого действа станут простые люди, которые и так уже охреневают от роста цен. То ли ещё будет. И кто сказал, что там будет мир?",f10036e40a4e2c33a26b78fee0d565a8,2.153508e-06,0.6327331,0.36726698,2022-02-22 15:39:07,Telekanal Rossija 1
"Мы сейчас в историческом моменте, это будет записано в мировую историю. Осознайте это и примите.",51e00f5de74a057b27d550888c3ab18b,2.5622121e-05,0.020595927,0.9794041,2022-02-22 15:59:36,Telekanal Rossija 1
Это единственный выход спости их от смерти детей от бешенства Киева плачет по зеленскаму трибунал,1a580dbdc7bec7fb35b5cb9f081c4705,0.99999523,0.040653642,0.95934635,2022-02-22 16:16:08,Telekanal Rossija 1
"На днях , укроп ответит за все 8 лет . И вообще за все . Те кто не хочет здохнуть , сложите оружие . И идите домой .",c7cf36fe11f92a668bbbcb2e5d30ed7b,0.9999963,9.250315e-05,0.9999075,2022-02-22 16:21:31,Telekanal Rossija 1
"Теперь они защищаться смогут , или я РОССИЯ может за них заступиться , это здорово",126a99ebb09850a14923a958cc67d312,7.241471e-05,0.012296407,0.98770356,2022-02-22 16:22:51,Telekanal Rossija 1
"Ох подавитесь, уроды!!!",bc919016df9683038df5b1f5ebdfb015,0.9999963,0.9999006,9.9445526e-05,2022-02-22 16:24:10,Telekanal Rossija 1
Следующий Днепропетровск,2e4aa3ac5c0bec8152918531046e1693,0.9994833,0.004532881,0.9954671,2022-02-22 16:31:00,Telekanal Rossija 1
"Слава тебе господи, Наконец-то",a33541b918a7297f0725cc5d037e6f42,0.00058595865,0.029988285,0.9700117,2022-02-22 16:33:28,Telekanal Rossija 1
"Это начало конца Путина и его команды. Кто восхваляет его сейчас, те и снесут его завтра! Максимум ещё год или два.",7a6d79907ceee3c29a988cdf7d16b587,0.9999964,0.99986553,0.00013444631,2022-02-22 17:02:37,Telekanal Rossija 1
"[id016b541f5b9dbf5d7ef3acb1444e695a|Виктор], а Мариуполь разве не в донецкой области?",8e456519b0e9db8c3cdd68f22fb7589e,0.9999739,0.30550748,0.6944925,2022-02-22 13:41:45,Telekanal Rossija 1
"[id016b541f5b9dbf5d7ef3acb1444e695a|Виктор], Мариуполь-да, Днепропетровск подождет.",b7247efa8faaf7198b1112be9d932b14,0.025456192,0.0005566256,0.99944335,2022-02-22 13:42:03,Telekanal Rossija 1
"[idb7247efa8faaf7198b1112be9d932b14|Тамара], Днепр",ebe6eb949206a4fd16094c05e92b80bb,0.9999819,0.02304418,0.9769559,2022-02-22 13:44:16,Telekanal Rossija 1
"[idebe6eb949206a4fd16094c05e92b80bb|Марина], Днепропетровск.",b7247efa8faaf7198b1112be9d932b14,0.025456192,0.0005566256,0.99944335,2022-02-22 13:45:05,Telekanal Rossija 1
"[idb7247efa8faaf7198b1112be9d932b14|Тамара], Днепр",ebe6eb949206a4fd16094c05e92b80bb,0.9999819,0.02304418,0.9769559,2022-02-22 13:45:47,Telekanal Rossija 1
"Девочки, не ссорьтесь",019a4443ef464f7c63c56a5904ba5b69,0.0006628808,0.0095306905,0.9904693,2022-02-22 15:05:13,Telekanal Rossija 1
"[idebe6eb949206a4fd16094c05e92b80bb|Марина], Екатеринослав",84dbfc03becfc804685269cb8a625f42,0.99938583,0.003438929,0.9965611,2022-02-22 15:15:06,Telekanal Rossija 1
"[idebe6eb949206a4fd16094c05e92b80bb|Марина], Днепропетровск! Был, есть и будет!",81dca6d1e65acb67218dcd23d2ee3e54,0.99998486,0.15769249,0.8423075,2022-02-22 16:10:24,Telekanal Rossija 1
"[id81dca6d1e65acb67218dcd23d2ee3e54|Луиза], уймись) не ты решаешь",ebe6eb949206a4fd16094c05e92b80bb,0.9999819,0.02304418,0.9769559,2022-02-22 16:10:59,Telekanal Rossija 1
"[idebe6eb949206a4fd16094c05e92b80bb|Марина], Не буду. Ещё москвичка.",81dca6d1e65acb67218dcd23d2ee3e54,0.99998486,0.15769249,0.8423075,2022-02-22 16:11:52,Telekanal Rossija 1
"[id81dca6d1e65acb67218dcd23d2ee3e54|Луиза], глядеть нужно в корень..",ebe6eb949206a4fd16094c05e92b80bb,0.9999819,0.02304418,0.9769559,2022-02-22 16:12:23,Telekanal Rossija 1
"[idebe6eb949206a4fd16094c05e92b80bb|Марина], растыкалась. Вы, что ли решаете? Тем более историческое название Екатеринослав. В какой корень смотреть?",81dca6d1e65acb67218dcd23d2ee3e54,0.99998486,0.15769249,0.8423075,2022-02-22 16:14:34,Telekanal Rossija 1
"[ida38712f8aff2e1c61a1933d8c2c49ec8|Аналбек], ясно, до завтра😄",b084b6ab3c971f545cfbf0070cacda47,6.9664995e-05,0.013565926,0.9864341,2022-02-22 13:52:33,Telekanal Rossija 1
Мужики 23 февраля не будет 🤣 успеть бухать сегодня и забрать у жен подарки,a38712f8aff2e1c61a1933d8c2c49ec8,3.7272805e-06,0.07166615,0.9283338,2022-02-22 13:53:52,Telekanal Rossija 1
"[ida38712f8aff2e1c61a1933d8c2c49ec8|Аналбек], дай денег! 🤣🤣🤣🤣🤣",f58ec97fba7047282694000ad5a9786b,0.000288683,0.04133043,0.95866954,2022-02-22 13:54:15,Telekanal Rossija 1
"[ida38712f8aff2e1c61a1933d8c2c49ec8|Аналбек],",1201dd037688b4344c55ad920e1d388e,0.99985933,0.02662951,0.9733705,2022-02-22 14:23:41,Telekanal Rossija 1
"[id1201dd037688b4344c55ad920e1d388e|Евгений],",a38712f8aff2e1c61a1933d8c2c49ec8,3.7272805e-06,0.07166615,0.9283338,2022-02-22 14:25:07,Telekanal Rossija 1
"[ida38712f8aff2e1c61a1933d8c2c49ec8|Аналбек],",1201dd037688b4344c55ad920e1d388e,0.99985933,0.02662951,0.9733705,2022-02-22 14:28:52,Telekanal Rossija 1
"[ida38712f8aff2e1c61a1933d8c2c49ec8|Аналбек], обидно, да... У меня сегодня день рождения😁",4a3f721c2875aa35786849f01a55c29d,0.4931525,0.008165093,0.9918349,2022-02-22 15:03:11,Telekanal Rossija 1
"[id4a3f721c2875aa35786849f01a55c29d|Маша], поздравляю",a38712f8aff2e1c61a1933d8c2c49ec8,3.7272805e-06,0.07166615,0.9283338,2022-02-22 15:20:16,Telekanal Rossija 1
"[ida38712f8aff2e1c61a1933d8c2c49ec8|Аналбек], спасибо большое😁",4a3f721c2875aa35786849f01a55c29d,0.4931525,0.008165093,0.9918349,2022-02-22 15:20:49,Telekanal Rossija 1
"[ida38712f8aff2e1c61a1933d8c2c49ec8|Аналбек], мы уже пережили конец света и это переживём.",813d7f307f56dbdcfc1325939e41fab8,0.99983734,0.059044007,0.94095606,2022-02-22 15:50:21,Telekanal Rossija 1
"[ida38712f8aff2e1c61a1933d8c2c49ec8|Аналбек], ой Всё",cb7a32c761513b4a09c252e4cb4399eb,0.99997723,0.024320273,0.9756797,2022-02-22 16:26:05,Telekanal Rossija 1
"[id8a79fe886b78a0795e9aab52d19dba2d|Софи], скорее вынужденный...но есть и лучик позитива от Небензи: 👉 Из некоторых выступлений сегодня можно было понять, что ряд наших коллег готов похоронить Минские соглашения. Однако, я хотел бы напомнить, что на момент заключения Минских соглашений, ЛНР и ДНР уже провозгласили независимость. Тот факт, что Россия сегодня ее признала, никак не меняет состав сторон Минских соглашений, поскольку #Россия таковой не является. Мы об этом неоднократно заявляли и таким образом, в этом плане, ничего не изменилось. Другое дело, что Минские соглашения, часть положений которых должна была быть выполнена еще в 2015 году, давно уже открыто саботировалась Украиной при покровительстве наших западных коллег. Сейчас мы видим, что многие коллеги хотят расписаться в том, что Минские соглашения мертвы, но это не так. Киев по прежнему обязан их выполнить. Мы по прежнему открыты для дипломатического решения, однако допускать новую кровавую бойню на Донбассе больше не намерены.",b6205258a897a7116feab706e31cdb74,0.99999464,4.9194496e-05,0.99995077,2022-02-22 13:36:37,Telekanal Rossija 1
"[idb6205258a897a7116feab706e31cdb74|Ярослав], Какие сейчас минские соглашения? Признана независимость ЛДНР. Все положения минских соглашений потеряли свой смысл. Укро пы уже ничего не могут- даже если бы завтра и захотели..Те соглашения- уже никому не нужная история",a7df703ef1947384ca2855e2cb06703e,0.9999958,0.0022735577,0.9977265,2022-02-22 13:50:39,Telekanal Rossija 1
"[ida7df703ef1947384ca2855e2cb06703e|Юрий], признана кем?",b6205258a897a7116feab706e31cdb74,0.99999464,4.9194496e-05,0.99995077,2022-02-22 13:51:10,Telekanal Rossija 1
"[idb6205258a897a7116feab706e31cdb74|Ярослав], Россией..этого мало- для того, чтобы Россия ввела туда свои войска? Этого мало- чтобы минские соглашения перестали быть реальными для ЛДНР?",a7df703ef1947384ca2855e2cb06703e,0.9999958,0.0022735577,0.9977265,2022-02-22 13:53:26,Telekanal Rossija 1
"[ida7df703ef1947384ca2855e2cb06703e|Юрий], а если бы их признала Северная Корея это был бы конец Минских соглашений?",b6205258a897a7116feab706e31cdb74,0.99999464,4.9194496e-05,0.99995077,2022-02-22 13:54:16,Telekanal Rossija 1
"[idb6205258a897a7116feab706e31cdb74|Ярослав], Еслди бы северная корея имела бы границу с ЛДНР- то да- был бы такой же конец)",a7df703ef1947384ca2855e2cb06703e,0.9999958,0.0022735577,0.9977265,2022-02-22 13:55:34,Telekanal Rossija 1
"[ida7df703ef1947384ca2855e2cb06703e|Юрий], ЛНР и ДНР могут вернуться в Украину, если захотят?",b6205258a897a7116feab706e31cdb74,0.99999464,4.9194496e-05,0.99995077,2022-02-22 13:56:28,Telekanal Rossija 1
"[ida7df703ef1947384ca2855e2cb06703e|Юрий], Гуайдо например признали многие страны мира. были и соседи и что? Где сейчас тот Гуайдо?",b6205258a897a7116feab706e31cdb74,0.99999464,4.9194496e-05,0.99995077,2022-02-22 13:58:12,Telekanal Rossija 1
"[idb6205258a897a7116feab706e31cdb74|Ярослав], Они же независимые..Куда захотят- туда и пойдут..Но что то подсказывает- что куда угодно- только не в руину)))",a7df703ef1947384ca2855e2cb06703e,0.9999958,0.0022735577,0.9977265,2022-02-22 13:58:33,Telekanal Rossija 1
"[idb6205258a897a7116feab706e31cdb74|Ярослав], А те- кто признали -ввели войска и посадили гуайдо на трон? Нет? Так значит- те признания- просто фэйки)",a7df703ef1947384ca2855e2cb06703e,0.9999958,0.0022735577,0.9977265,2022-02-22 13:59:47,Telekanal Rossija 1
"[ida7df703ef1947384ca2855e2cb06703e|Юрий], какие такие войска Россия могла ввести, если Украина воюет с этими войсками уже 8 лет? Вы ничего не путаете?",b6205258a897a7116feab706e31cdb74,0.99999464,4.9194496e-05,0.99995077,2022-02-22 14:02:22,Telekanal Rossija 1
"[ida7df703ef1947384ca2855e2cb06703e|Юрий], ну вот, вполне значит (в теории) могут и вернуться, значит ничего не поменялось, ведь украинские власти тоже только в теории собирались выполнять Минские соглашения, значит всё в силе, да и войск НАТО на Украине хватает...уже в реальности...так в чём проблема то?",b6205258a897a7116feab706e31cdb74,0.99999464,4.9194496e-05,0.99995077,2022-02-22 14:04:49,Telekanal Rossija 1
"[idb6205258a897a7116feab706e31cdb74|Ярослав], что же именно собрались выполнять укро пы? Конкретно из тех минских соглашений? Не поздновато то ли они опомнились? Войска НАТО будут воевать на Донбассе с российской армией? ты что там куришь? Они самоликвидаторы?",a7df703ef1947384ca2855e2cb06703e,0.9999958,0.0022735577,0.9977265,2022-02-22 14:08:25,Telekanal Rossija 1
"[id8a79fe886b78a0795e9aab52d19dba2d|Софи], запоздалый.",ff49612e0ae71291a8b88edd2c807839,0.99997187,0.075992376,0.92400765,2022-02-22 16:11:24,Telekanal Rossija 1
"[ida7df703ef1947384ca2855e2cb06703e|Юрий], я вообще не понимаю зачем нам Луганск и Донецк. Есть близ лежащие с ними страны. Что-то здесь не то. Почему кроме России их никто не принимает. Нам, что больше всех надо. Ещё не хватало, чтобы наших мужиков и детей туда отправили. Что наш великий подписал, никто не знает",a4a1294bd177d4f9d244227ab0c978d1,0.99999595,4.3220367e-05,0.9999567,2022-02-22 16:37:59,Telekanal Rossija 1
"[id6b97d601f35d647dead11cace53c356f|Ольга], 5р заработала",d246bdc6f65ec666bae1f8b12ebf17be,0.00353843,0.99700874,0.0029913336,2022-02-22 13:42:31,Telekanal Rossija 1
